version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
65;2024-05-24 09:41:48.514946;0,5336084961891174;;leaky_relu;0,15695041998696332;0,30712989465688784;16;;0,8353918342372102;0,051866549999122595;0,0017236398725100617;2195;17369;5099;vanilla;;21;;;;;0,0795062692043766;;1;adam;maxabs
66;2024-05-24 09:46:08.879544;0,5292845964431763;;leaky_relu;0,3009489198049945;0,24228364044521966;32;;0,8994251366736363;0,06520439785361327;0,003838341152678226;2195;17369;5099;vanilla;;15;;;;;0,09374848165958131;;1;adam;normalizer
67;2024-05-24 09:51:21.994870;0,5343946814537048;;leaky_relu;0,18512605121870696;0,41535322475925;16;;0,7970785309110779;0,05979301258358438;0,005340929377952736;2195;17369;5099;vanilla;;11;14,0;;;;0,08382406945368856;;2;adam;maxabs
68;2024-05-24 09:58:02.611094;0,5262419581413269;;selu;0,2421334390779383;0,3563053307014899;128;;0,6469740808422301;0,05453098546659853;0,0012678671152506567;2195;17369;5099;vanilla;;17;;;;;;;1;adam;maxabs
69;2024-05-24 10:00:58.012018;0,5336084961891174;;leaky_relu;0,33832865781561383;0,3048184057778885;16;;0,7511278700136369;0,04820489133238727;0,002614499321937036;2195;17369;5099;vanilla;;19;20,0;28,0;;;0,07434400524825187;;3;adam;maxabs
70;2024-05-24 10:05:31.414316;0,5277122855186462;;leaky_relu;0,27295503516830083;0,182470363918801;16;;0,7781646584491402;0,06354677675931236;0,0020491564238118735;2195;17369;5099;batchnorm;;7;;;;;0,09690365002051055;;1;adam;maxabs
71;2024-05-24 10:15:04.485124;0,5333059430122375;;leaky_relu;0,12964585675849508;0,27571721089176066;256;;0,7182123666988374;0,057934440591102004;0,001346768283499602;2195;17369;5099;vanilla;;19;16,0;18,0;28,0;;0,0883368090590125;;4;adam;maxabs
72;2024-05-24 10:17:23.140451;0,5281661152839661;;relu;0,21797017750494319;0,3336735938534593;256;;0,7651382720916574;0,05989019039498291;0,0018110711516014979;2195;17369;5099;vanilla;;20;21,0;22,0;;;;;3;adam;normalizer
73;2024-05-24 10:19:35.764036;0,5343946814537048;;leaky_relu;0,19257934308199853;0,23106916191204585;16;;0,6702201319744412;0,06166789939568851;0,0012072127991759577;2195;17369;5099;vanilla;;21;25,0;17,0;12,0;;0,0991690619322304;;4;adam;maxabs
74;2024-05-24 10:24:11.020486;0,5310534834861755;;leaky_relu;0,07197276966212704;0,28867051861277315;32;;0,8154188592937045;0,05364957786467495;0,0014973114666441275;2195;17369;5099;vanilla;;14;;;;;0,08197884632455547;;1;adam;maxabs
75;2024-05-24 10:29:23.387661;0,5336233973503113;;relu;0,12090232752341554;0,1498663245249336;64;;0,7492903532223483;0,06626358670903161;0,0029113090981298406;2195;17369;5099;vanilla;;16;3,0;20,0;21,0;;;;4;adam;maxabs
76;2024-05-24 10:33:53.596707;0,52967768907547;;leaky_relu;;;16;;0,8457737358755855;0,07041437019840668;0,0010274175879800272;2195;17369;5099;vanilla;0,014102985837477329;22;18,0;;;;0,07156802075196773;True;2;sgd;maxabs
77;2024-05-24 10:41:38.012155;0,5316430926322937;;selu;0,17104685788697252;0,2567361084805634;16;;0,705853106498457;0,05032293375282308;0,002341220578904747;2195;17369;5099;vanilla;;18;;;;;;;1;adam;maxabs
78;2024-05-24 10:46:00.211453;0,5328947305679321;;leaky_relu;0,23916790245191355;0,087762578439536;256;;0,7777044862496663;0,05627294484903841;0,0017200447169107972;2195;17369;5099;vanilla;;19;11,0;;;;0,08940392527439808;;2;adam;maxabs
79;2024-05-24 10:48:10.086649;0,5373263955116272;;relu;0,15506720248600442;0,33692473536363543;512;;0,7383350002204887;0,06765188119839337;0,004060792311468545;2195;17369;5099;vanilla;;23;21,0;24,0;24,0;;;;4;adam;normalizer
80;2024-05-24 10:50:20.131196;0,5345051884651184;;leaky_relu;0,15839650333277927;0,3825838977603297;512;;0,5796618065952996;0,07294827101526145;0,00590796396128738;2195;17369;5099;vanilla;;23;22,0;27,0;28,0;;0,0951080712689854;;4;adam;normalizer
81;2024-05-24 10:52:21.080756;0,5308159589767456;;relu;0,05753107859096068;0,3478909626783192;512;;0,7405261953085026;0,0678546900213367;0,00386763038584822;2195;17369;5099;vanilla;;17;23,0;23,0;24,0;;;;4;adam;normalizer
82;2024-05-24 10:54:45.547712;0,5320361852645874;;relu;0,12642572853770984;0,2971154200070506;16;;0,8111786323532133;0,06436132430514363;0,0026354313493071792;2195;17369;5099;vanilla;;28;26,0;16,0;25,0;;;;4;adam;normalizer
83;2024-05-24 11:04:23.877968;0,5347222089767456;;relu;0,10642251355472257;0,26445253356343335;512;;0,6880028587630446;0,06070837449748435;0,0020830778186104503;2195;17369;5099;vanilla;;24;24,0;18,0;;;;;3;adam;normalizer
84;2024-05-24 11:06:24.201084;0,5366753339767456;;relu;0,20300805200302652;0,32425719471180825;512;;0,7257891588294682;0,0666338088374216;0,0033058359571267507;2195;17369;5099;vanilla;;22;21,0;24,0;27,0;;;;4;adam;normalizer
85;2024-05-24 11:08:21.414354;0,537109375;;relu;0,2811292232809641;0,32479672688399996;512;;0,7172027742297827;0,06741290460309353;0,0036056068097351677;2195;17369;5099;vanilla;;23;21,0;24,0;29,0;;;;4;adam;normalizer
86;2024-05-24 11:10:36.981152;0,5362412929534912;;relu;0,2799600716075888;0,3314362928579937;512;;0,6263576885173601;0,07133760299050383;0,005048674119337072;2195;17369;5099;vanilla;;24;19,0;24,0;30,0;;;;4;adam;normalizer
87;2024-05-24 11:12:35.827012;0,5243055820465088;;relu;0,2797499850126951;0,3217119752006705;512;;0,6259646540969921;0,07665187810752405;0,0034631166946657247;2195;17369;5099;batchnorm;;25;19,0;26,0;30,0;;;;4;adam;normalizer
88;2024-05-24 11:14:42.407408;0,4613715410232544;;relu;;;512;;0,657131103007482;0,0675172883440449;0,0077162272010926885;2195;17369;5099;vanilla;0,2726228099283888;27;19,0;24,0;28,0;;;False;4;sgd;normalizer
89;2024-05-24 11:16:39.258411;0,5347222089767456;;relu;0,22165622935087015;0,4011695792086924;512;;0,6760627093977031;0,071193334958181;0,009377411016452435;2195;17369;5099;vanilla;;24;21,0;30,0;28,0;;;;4;adam;normalizer
90;2024-05-24 11:18:47.705913;0,5364583134651184;;relu;0,278810755413306;0,3513138925131515;512;;0,7090992488387036;0,06883058132773598;0,0028927957203512536;2195;17369;5099;vanilla;;25;18,0;23,0;27,0;;;;4;adam;normalizer
91;2024-05-24 11:20:49.002022;0,5366753339767456;;relu;0,26200851566049194;0,35408211234932974;512;;0,7111820656759457;0,0738405302922867;0,004193866156508339;2195;17369;5099;vanilla;;26;17,0;24,0;27,0;;;;4;adam;normalizer
92;2024-05-24 11:22:53.464758;0,5375434160232544;;relu;0,2208936577282455;0,354249915484892;512;;0,7032997384145885;0,07248830839834296;0,0040516345994815045;2195;17369;5099;vanilla;;25;18,0;24,0;30,0;;;;4;adam;normalizer
93;2024-05-24 11:25:06.905166;0,5366753339767456;;relu;0,2774481403178097;0,35650262877255223;512;;0,7179384781581116;0,07302282537645202;0,0042193241719483306;2195;17369;5099;vanilla;;25;17,0;24,0;30,0;;;;4;adam;normalizer
94;2024-05-24 11:27:09.477412;0,53515625;;relu;0,26739196939911813;0,4056191341238501;512;;0,7173455723649143;0,0741211527521802;0,006839838291502006;2195;17369;5099;vanilla;;25;18,0;24,0;30,0;;;;4;adam;normalizer
95;2024-05-24 11:29:07.368633;0,5347222089767456;;relu;0,23788182856793427;0,3402062422942012;512;;0,7121109941862402;0,07781989243334152;0,00493679171481738;2195;17369;5099;vanilla;;26;15,0;26,0;29,0;;;;4;adam;normalizer
96;2024-05-24 11:31:05.853689;0,5347222089767456;;relu;0,21352531218503348;0,453090870988317;512;;0,6246461216935177;0,07126185360793114;0,00427587358574243;2195;17369;5099;vanilla;;27;17,0;23,0;27,0;;;;4;adam;normalizer
97;2024-05-24 11:33:05.130450;0,5329861044883728;;relu;0,2879196260689463;0,3947819890680563;512;0,5090874134922004;0,6556369202746262;0,0797593598106596;0,0029926368132433953;2195;17369;5099;dropout;;23;20,0;23,0;27,0;;;;4;adam;normalizer
98;2024-05-24 11:35:19.209625;0,53515625;;relu;0,31614609513017794;0,36308611239141814;512;;0,6995062958708113;0,06902958054272673;0,005768056236397231;2195;17369;5099;vanilla;;27;18,0;24,0;29,0;;;;4;adam;normalizer
99;2024-05-24 11:37:32.190103;0,5360243320465088;;relu;0,2519485126315384;0,3246724467561802;512;;0,7239669059531144;0,07523740779944554;0,0034393344859687263;2195;17369;5099;vanilla;;29;17,0;21,0;29,0;;;;4;adam;normalizer
100;2024-05-24 11:39:34.801451;0,5362412929534912;;relu;0,25525719839772626;0,3276749946490854;512;;0,7716095019690135;0,07539325870128934;0,003522490743301929;2195;17369;5099;vanilla;;29;17,0;21,0;29,0;;;;4;adam;normalizer
101;2024-05-24 11:41:33.529127;0,5366753339767456;;relu;0,249854920551012;0,33110752398962356;512;;0,7782568169080833;0,07499803709947078;0,004247045213739744;2195;17369;5099;vanilla;;30;17,0;21,0;29,0;;;;4;adam;normalizer
102;2024-05-24 11:43:33.090219;0,5364583134651184;;relu;0,2857566544389852;0,34836349438600644;512;;0,7705094915659338;0,07260986607387965;0,004396481559973792;2195;17369;5099;vanilla;;30;15,0;26,0;30,0;;;;4;adam;normalizer
103;2024-05-24 11:45:48.145657;0,5358073115348816;;relu;0,28252412818760464;0,4316574323807151;512;;0,7859628309076123;0,0719090572025378;0,004286280611880998;2195;17369;5099;vanilla;;30;15,0;26,0;30,0;;;;4;adam;normalizer
104;2024-05-24 11:47:48.742206;0,5353732705116272;;relu;0,30090111205730813;0,35039348960575767;512;;0,7319067746930012;0,07289029122094763;0,004546427812625456;2195;17369;5099;vanilla;;25;19,0;24,0;26,0;;;;4;adam;normalizer
105;2024-05-24 11:49:46.484896;0,5362412929534912;;relu;0,3193225783441354;0,3831941269755207;512;;0,7016975826383363;0,0812281403136944;0,005145950953230116;2195;17369;5099;vanilla;;26;20,0;27,0;27,0;;;;4;adam;normalizer
106;2024-05-24 11:51:44.579368;0,5349392294883728;;relu;0,22733730610871714;0,4200582763672761;512;;0,7987978770891002;0,06951902861397753;0,006391097230714306;2195;17369;5099;vanilla;;24;16,0;25,0;30,0;;;;4;adam;normalizer
