;draw_pred;home_pred;away_pred;;draw_pred;home_pred;away_pred;prediction;prediction;label_x;config.;folder;epoch;label_y
2501057;0.2560952603816986;0.5977039933204651;0.14620080590248108;;0.27262845635414124;0.5682564377784729;0.15911510586738586;1.0;1.0;0.0;41.0;2.0;99.0;Dijon - Angers SCO, 2 - 1
2499882;0.26511281728744507;0.18220254778862;0.5526846051216125;;0.2783870995044708;0.2473127841949463;0.47430020570755005;2.0;2.0;0.0;41.0;2.0;99.0;West Ham United - Arsenal, 0 - 0
2499823;0.25328925251960754;0.15678535401821136;0.5899254083633423;;0.3464129865169525;0.19258318841457367;0.4610038101673126;2.0;2.0;2.0;41.0;2.0;99.0;Newcastle United - AFC Bournemouth, 0 - 1
2500973;0.2881171405315399;0.47323596477508545;0.23864693939685822;;0.23261158168315887;0.5297271013259888;0.23766128718852997;1.0;1.0;0.0;41.0;2.0;99.0;Rennes - Saint-\u00c9tienne, 1 - 1
2516923;0.2946033179759979;0.42636436223983765;0.2790323495864868;;0.3935406506061554;0.3855694830417633;0.2208898514509201;1.0;0.0;2.0;41.0;2.0;99.0;Schalke 04 - Werder Bremen, 1 - 2
2499957;0.10230744630098343;0.018466027453541756;0.8792265057563782;;0.18874435126781464;0.04433072730898857;0.7669249176979065;2.0;2.0;1.0;41.0;2.0;99.0;Swansea City - Liverpool, 1 - 0
2500096;0.28649136424064636;0.25026148557662964;0.4632470905780792;;0.3547552227973938;0.27513450384140015;0.37011030316352844;2.0;2.0;2.0;41.0;2.0;99.0;Swansea City - Stoke City, 1 - 2
2576148;0.29387155175209045;0.43307968974113464;0.2730487287044525;;0.2868216931819916;0.4224828779697418;0.2906954288482666;1.0;1.0;0.0;41.0;2.0;99.0;Torino - Genoa, 0 - 0
2516996;0.23609574139118195;0.1272687166929245;0.6366355419158936;;0.4413841962814331;0.14984312653541565;0.408772736787796;2.0;0.0;0.0;41.0;2.0;99.0;Eintracht Frankfurt - Hoffenheim, 1 - 1
2499824;0.2947740852832794;0.42470163106918335;0.2805243730545044;;0.2432054728269577;0.44488751888275146;0.31190696358680725;1.0;1.0;2.0;41.0;2.0;99.0;Southampton - Burnley, 0 - 1
2500784;0.2968933582305908;0.39873290061950684;0.3043738007545471;;0.3121575713157654;0.40571120381355286;0.2821313142776489;1.0;1.0;2.0;41.0;2.0;99.0;Saint-\u00c9tienne - Montpellier, 0 - 1
2565730;0.283464640378952;0.49780556559562683;0.21872976422309875;;0.2540546655654907;0.564591109752655;0.18135429918766022;1.0;1.0;0.0;41.0;2.0;99.0;Espanyol - Athletic Club, 1 - 1
2576061;0.16027416288852692;0.04883861541748047;0.7908872365951538;;0.16962069272994995;0.10112157464027405;0.7292577624320984;2.0;2.0;2.0;41.0;2.0;99.0;Hellas Verona - Internazionale, 1 - 2
2517002;0.26308825612068176;0.5762760043144226;0.16063567996025085;;0.1032879650592804;0.668100118637085;0.22861184179782867;1.0;1.0;1.0;41.0;2.0;99.0;Hertha BSC - K\u00f6ln, 2 - 1
2500919;0.12517395615577698;0.8518272042274475;0.022998763248324394;;0.14815282821655273;0.8109310269355774;0.04091618210077286;1.0;1.0;1.0;41.0;2.0;99.0;Olympique Marseille - Metz, 6 - 3
2565883;0.22692179679870605;0.11404875665903091;0.659029483795166;;0.24203790724277496;0.21121831238269806;0.5467438101768494;2.0;2.0;1.0;41.0;2.0;99.0;M\u00e1laga - Real Sociedad, 2 - 0
2516906;0.2796590030193329;0.5152289867401123;0.20511196553707123;;0.3473407030105591;0.4714813828468323;0.18117792904376984;1.0;1.0;0.0;41.0;2.0;99.0;Schalke 04 - Hannover 96, 1 - 1
2500781;0.29806384444236755;0.3625098168849945;0.33942630887031555;;0.28903284668922424;0.4292178452014923;0.28174927830696106;1.0;1.0;1.0;41.0;2.0;99.0;Nantes - Guingamp, 2 - 1
2500800;0.29560598731040955;0.30846714973449707;0.3959268629550934;;0.16116657853126526;0.33195310831069946;0.5068802833557129;2.0;2.0;0.0;41.0;2.0;99.0;Montpellier - Amiens SC, 1 - 1
2500087;0.295563280582428;0.30802297592163086;0.39641374349594116;;0.32483214139938354;0.3420529365539551;0.3331149220466614;2.0;1.0;1.0;41.0;2.0;99.0;Watford - Newcastle United, 2 - 1
2576119;0.2878304719924927;0.25650596618652344;0.4556635320186615;;0.32562342286109924;0.2958660423755646;0.3785105347633362;2.0;2.0;0.0;41.0;2.0;99.0;Atalanta - Lazio, 3 - 3
2576273;0.2939273416996002;0.29331567883491516;0.41275694966316223;;0.3213439881801605;0.34779706597328186;0.3308589458465576;2.0;1.0;0.0;41.0;2.0;99.0;Milan - Napoli, 0 - 0
2516984;0.2975931167602539;0.38487252593040466;0.31753429770469666;;0.16953350603580475;0.4759000837802887;0.35456639528274536;1.0;1.0;0.0;41.0;2.0;99.0;Hertha BSC - Wolfsburg, 0 - 0
2500904;0.2940548360347748;0.4314541518688202;0.27449095249176025;;0.23947858810424805;0.4980097711086273;0.26251164078712463;1.0;1.0;1.0;41.0;2.0;99.0;Strasbourg - Dijon, 3 - 2
2565702;0.2734709680080414;0.20409700274467468;0.5224319696426392;;0.19662591814994812;0.32738953828811646;0.4759846031665802;2.0;2.0;2.0;41.0;2.0;99.0;M\u00e1laga - Real Betis, 0 - 2
2565739;0.17787334322929382;0.7693008184432983;0.05282576382160187;;0.12472060322761536;0.8016948699951172;0.07358445972204208;1.0;1.0;0.0;41.0;2.0;99.0;Getafe - Athletic Club, 2 - 2
2576151;0.26314839720726013;0.5760833024978638;0.1607682704925537;;0.2161644995212555;0.588656485080719;0.19517900049686432;1.0;1.0;1.0;41.0;2.0;99.0;Milan - Crotone, 1 - 0
2500057;0.2678906321525574;0.18903687596321106;0.543072521686554;;0.34594976902008057;0.23580335080623627;0.41824689507484436;2.0;2.0;2.0;41.0;2.0;99.0;Tottenham Hotspur - Manchester City, 1 - 3
2565919;0.2931152880191803;0.28718456625938416;0.41970014572143555;;0.27533918619155884;0.346972793340683;0.3776880204677582;2.0;2.0;2.0;41.0;2.0;99.0;Athletic Club - Espanyol, 0 - 1
2576286;0.29598021507263184;0.31254589557647705;0.3914739191532135;;0.2598702609539032;0.3697583079338074;0.3703715205192566;2.0;2.0;0.0;41.0;2.0;99.0;Torino - Milan, 1 - 1
2499804;0.1656813770532608;0.7899416089057922;0.044377025216817856;;0.12452688068151474;0.7998222708702087;0.07565083354711533;1.0;1.0;1.0;41.0;2.0;99.0;Southampton - West Bromwich Albion, 1 - 0
2576268;0.18093355000019073;0.763945460319519;0.055120933800935745;;0.20841540396213531;0.717530369758606;0.07405423372983932;1.0;1.0;0.0;41.0;2.0;99.0;Milan - Sassuolo, 1 - 1
2499964;0.2888501286506653;0.2615768611431122;0.4495730698108673;;0.20598994195461273;0.30258437991142273;0.4914257526397705;2.0;2.0;0.0;41.0;2.0;99.0;Newcastle United - Burnley, 1 - 1
2500874;0.03559427708387375;0.9628899693489075;0.0015156931476667523;;0.06431515514850616;0.9301350712776184;0.005549785681068897;1.0;1.0;1.0;41.0;2.0;99.0;PSG - Caen, 3 - 1
2565695;0.13442349433898926;0.8384917974472046;0.027084795758128166;;0.16770018637180328;0.7937909364700317;0.03850883990526199;1.0;1.0;1.0;41.0;2.0;99.0;Real Madrid - Sevilla, 5 - 0
2565804;0.25842541456222534;0.5907676815986633;0.15080691874027252;;0.1927352249622345;0.6424077749252319;0.16485704481601715;1.0;1.0;0.0;41.0;2.0;99.0;Real Betis - Real Sociedad, 0 - 0
2516894;0.2878638803958893;0.25666746497154236;0.45546868443489075;;0.3227572739124298;0.3247129023075104;0.35252976417541504;2.0;2.0;1.0;41.0;2.0;99.0;K\u00f6ln - Borussia M'gladbach, 2 - 1
2500083;0.27025216817855835;0.5520820021629333;0.17766574025154114;;0.2657208740711212;0.5530401468276978;0.18123896420001984;1.0;1.0;0.0;41.0;2.0;99.0;Everton - Southampton, 1 - 1
2499833;0.20733271539211273;0.7143189311027527;0.07834835350513458;;0.14828601479530334;0.7486935257911682;0.10302041471004486;1.0;1.0;0.0;41.0;2.0;99.0;Crystal Palace - Everton, 2 - 2
2516885;0.2806412875652313;0.5109093189239502;0.20844939351081848;;0.2522350251674652;0.5011003613471985;0.24666465818881989;1.0;1.0;1.0;41.0;2.0;99.0;K\u00f6ln - Wolfsburg, 1 - 0
2576251;0.07342983037233353;0.9194990396499634;0.007071163039654493;;0.07214304059743881;0.9070029258728027;0.020854003727436066;1.0;1.0;1.0;41.0;2.0;99.0;Internazionale - Hellas Verona, 3 - 0
2501014;0.29340946674346924;0.28933849930763245;0.4172520041465759;;0.35338762402534485;0.32397207617759705;0.3226402997970581;2.0;0.0;2.0;41.0;2.0;99.0;Strasbourg - Saint-\u00c9tienne, 0 - 1
2499954;0.09009630978107452;0.8988660573959351;0.01103768777102232;;0.11686243116855621;0.8550572991371155;0.028080333024263382;1.0;1.0;1.0;41.0;2.0;99.0;Manchester City - Newcastle United, 3 - 1
2499802;0.08497190475463867;0.9053182005882263;0.009709872305393219;;0.1270027756690979;0.8479692339897156;0.02502797730267048;1.0;1.0;1.0;41.0;2.0;99.0;Manchester City - Burnley, 3 - 0
2576099;0.21980595588684082;0.1047368273139;0.675457239151001;;0.27562347054481506;0.1669194996356964;0.5574570298194885;2.0;2.0;0.0;41.0;2.0;99.0;Benevento - Milan, 2 - 2
2500005;0.2606548070907593;0.5839465856552124;0.15539860725402832;;0.2374388575553894;0.5710809230804443;0.19148020446300507;1.0;1.0;0.0;41.0;2.0;99.0;Southampton - Stoke City, 0 - 0
2517027;0.2792419195175171;0.5170302391052246;0.20372788608074188;;0.3098877966403961;0.4689579904079437;0.22115428745746613;1.0;1.0;2.0;41.0;2.0;99.0;Borussia Dortmund - Mainz 05, 1 - 2
2500052;0.1125432625412941;0.8693771362304688;0.018079597502946854;;0.14487324655056;0.8162144422531128;0.03891231119632721;1.0;1.0;1.0;41.0;2.0;99.0;Liverpool - AFC Bournemouth, 3 - 0
2565763;0.27452361583709717;0.5362260341644287;0.18925036489963531;;0.1908538043498993;0.5987322926521301;0.2104138880968094;1.0;1.0;1.0;41.0;2.0;99.0;Real Betis - Villarreal, 2 - 1
2499874;0.28840774297714233;0.25933998823165894;0.45225223898887634;;0.26562872529029846;0.30535537004470825;0.4290159046649933;2.0;2.0;2.0;41.0;2.0;99.0;Newcastle United - Leicester City, 2 - 3
2499834;0.1832474023103714;0.06660893559455872;0.7501437067985535;;0.2772119641304016;0.1196691170334816;0.603118896484375;2.0;2.0;2.0;41.0;2.0;99.0;Leicester City - Manchester City, 0 - 2
2516970;0.21579210460186005;0.09980349987745285;0.6844044327735901;;0.3978557586669922;0.14973869919776917;0.45240551233291626;2.0;2.0;2.0;41.0;2.0;99.0;Mainz 05 - Schalke 04, 0 - 1
2576239;0.178463876247406;0.06257661432027817;0.7589595317840576;;0.2897706925868988;0.11745696514844894;0.592772364616394;2.0;2.0;2.0;41.0;2.0;99.0;Hellas Verona - Atalanta, 0 - 5
2500974;0.18196456134319305;0.06550908088684082;0.7525263428688049;;0.2714286744594574;0.11412373185157776;0.6144475936889648;2.0;2.0;2.0;41.0;2.0;99.0;Strasbourg - Monaco, 1 - 3
2500870;0.2713128626346588;0.1980392038822174;0.530647873878479;;0.30226781964302063;0.2772853374481201;0.42044687271118164;2.0;2.0;0.0;41.0;2.0;99.0;Lille - Nice, 1 - 1
2565706;0.29695796966552734;0.3976671099662781;0.3053748607635498;;0.2955133616924286;0.40905919671058655;0.2954273819923401;1.0;1.0;1.0;41.0;2.0;99.0;Girona - Getafe, 1 - 0
2576299;0.275189608335495;0.5336347818374634;0.191175639629364;;0.25329115986824036;0.5578823685646057;0.18882644176483154;1.0;1.0;1.0;41.0;2.0;99.0;Sampdoria - Cagliari, 4 - 1
2516912;0.17475569248199463;0.7746824026107788;0.05056190490722656;;0.20076213777065277;0.7263553738594055;0.07288248836994171;1.0;1.0;0.0;41.0;2.0;99.0;RB Leipzig - Hamburger SV, 1 - 1
2499838;0.21929408609867096;0.1040954440832138;0.6766104698181152;;0.2720448970794678;0.15767024457454681;0.5702848434448242;2.0;2.0;2.0;41.0;2.0;99.0;West Bromwich Albion - Chelsea, 0 - 4
2501050;0.28672900795936584;0.25133848190307617;0.46193253993988037;;0.3148741126060486;0.29187047481536865;0.39325544238090515;2.0;2.0;1.0;41.0;2.0;99.0;Lille - Dijon, 2 - 1
2501055;0.16493070125579834;0.0521293506026268;0.7829399704933167;;0.36257344484329224;0.12414730340242386;0.5132791996002197;2.0;2.0;1.0;41.0;2.0;99.0;Strasbourg - Olympique Lyonnais, 3 - 2
2500840;0.24620899558067322;0.1437571495771408;0.6100339293479919;;0.37464356422424316;0.178740456700325;0.44661590456962585;2.0;2.0;0.0;41.0;2.0;99.0;Montpellier - Olympique Marseille, 1 - 1
2516848;0.2839544713497162;0.2394757717847824;0.4765697717666626;;0.3440702557563782;0.2532721757888794;0.40265756845474243;2.0;2.0;1.0;41.0;2.0;99.0;RB Leipzig - Werder Bremen, 2 - 0
2516905;0.2977018654346466;0.381936252117157;0.3203619122505188;;0.37990689277648926;0.3603472411632538;0.25974586606025696;1.0;0.0;1.0;41.0;2.0;99.0;Borussia M'gladbach - Augsburg, 2 - 0
2576058;0.2930558919906616;0.43993082642555237;0.2670133113861084;;0.15051260590553284;0.5283936858177185;0.3210936486721039;1.0;1.0;2.0;41.0;2.0;99.0;Sassuolo - Udinese, 0 - 1
2516847;0.2973954677581787;0.3333221971988678;0.3692823648452759;;0.34646421670913696;0.35292431712150574;0.3006114661693573;2.0;1.0;0.0;41.0;2.0;99.0;Borussia Dortmund - Schalke 04, 4 - 4
2516907;0.25330689549446106;0.6057661771774292;0.14092691242694855;;0.20072060823440552;0.6125766634941101;0.1867026835680008;1.0;1.0;2.0;41.0;2.0;99.0;Hamburger SV - K\u00f6ln, 0 - 2
2565917;0.15629833936691284;0.04614384099841118;0.7975578308105469;;0.24035097658634186;0.09524577856063843;0.6644032597541809;2.0;2.0;1.0;41.0;2.0;99.0;Levante - Barcelona, 5 - 4
2499854;0.2952909469604492;0.41939663887023926;0.2853124439716339;;0.2417375147342682;0.47105294466018677;0.28720951080322266;1.0;1.0;0.0;41.0;2.0;99.0;West Bromwich Albion - Newcastle United, 2 - 2
2565797;0.2644849121570587;0.5717586874961853;0.1637563556432724;;0.18751934170722961;0.5787162780761719;0.23376435041427612;1.0;1.0;1.0;41.0;2.0;99.0;Celta de Vigo - Eibar, 2 - 0
2499820;0.2312927395105362;0.662401556968689;0.10630571842193604;;0.21140331029891968;0.6527286171913147;0.13586805760860443;1.0;1.0;1.0;41.0;2.0;99.0;Everton - Watford, 3 - 2
2499950;0.2015322893857956;0.08389700204133987;0.7145706415176392;;0.20791369676589966;0.14951591193675995;0.6425703167915344;2.0;2.0;2.0;41.0;2.0;99.0;Brighton & Hove Albion - Chelsea, 0 - 4
2565756;0.2153189331293106;0.09923610091209412;0.6854450106620789;;0.3107210099697113;0.1628916710615158;0.5263872742652893;2.0;2.0;1.0;41.0;2.0;99.0;Legan\u00e9s - Espanyol, 3 - 2
2576155;0.18048328161239624;0.06425604969263077;0.755260705947876;;0.3641057014465332;0.10398316383361816;0.5319110751152039;2.0;2.0;2.0;41.0;2.0;99.0;SPAL - Lazio, 2 - 5
2516840;0.29738956689834595;0.3332022428512573;0.36940813064575195;;0.3644006550312042;0.35143473744392395;0.2841646075248718;2.0;0.0;2.0;41.0;2.0;99.0;Hertha BSC - Borussia M'gladbach, 2 - 4
2565800;0.07495087385177612;0.9176572561264038;0.007391807623207569;;0.07882221788167953;0.9029635190963745;0.018214210867881775;1.0;1.0;1.0;41.0;2.0;99.0;Atl\u00e9tico Madrid - Legan\u00e9s, 4 - 0
2500933;0.14930379390716553;0.04164832830429077;0.8090478777885437;;0.22202342748641968;0.07808494567871094;0.6998915672302246;2.0;2.0;0.0;41.0;2.0;99.0;Saint-\u00c9tienne - Olympique Marseille, 2 - 2
2500025;0.24840708076953888;0.1476559042930603;0.603937029838562;;0.2694193720817566;0.20303580164909363;0.5275448560714722;2.0;2.0;2.0;41.0;2.0;99.0;Stoke City - Everton, 1 - 2
2565679;0.2952732443809509;0.3051066994667053;0.3996201157569885;;0.29112085700035095;0.34218406677246094;0.3666951060295105;2.0;2.0;0.0;41.0;2.0;99.0;M\u00e1laga - Levante, 0 - 0
2500027;0.1748729795217514;0.7744813561439514;0.050645746290683746;;0.20008432865142822;0.722554087638855;0.0773615762591362;1.0;1.0;1.0;41.0;2.0;99.0;Tottenham Hotspur - Newcastle United, 1 - 0
2565831;0.2976076900959015;0.3380919396877289;0.36430031061172485;;0.18968045711517334;0.42394277453422546;0.38637688755989075;2.0;1.0;1.0;41.0;2.0;99.0;Legan\u00e9s - Sevilla, 2 - 1
2565689;0.12396778911352158;0.8535353541374207;0.02249690517783165;;0.07821901142597198;0.8900156021118164;0.031765323132276535;1.0;1.0;1.0;41.0;2.0;99.0;Deportivo Alav\u00e9s - Las Palmas, 2 - 0
2565865;0.27065879106521606;0.5506247878074646;0.17871643602848053;;0.1415511667728424;0.6278356313705444;0.23061315715312958;1.0;1.0;2.0;41.0;2.0;99.0;Eibar - Deportivo Alav\u00e9s, 0 - 1
2516873;0.2869076728820801;0.2521567940711975;0.4609355330467224;;0.37909191846847534;0.2753870487213135;0.3455210328102112;2.0;0.0;2.0;41.0;2.0;99.0;Stuttgart - Bayer Leverkusen, 0 - 2
2500959;0.15159720182418823;0.8125330209732056;0.035869721323251724;;0.1963793933391571;0.7426372766494751;0.060983337461948395;1.0;1.0;0.0;41.0;2.0;99.0;Olympique Marseille - Nantes, 1 - 1
2499816;0.2937794327735901;0.29215389490127563;0.4140666723251343;;0.4319944977760315;0.2746608853340149;0.2933445870876312;2.0;0.0;1.0;41.0;2.0;99.0;Manchester United - Tottenham Hotspur, 1 - 0
2499945;0.25328221917152405;0.6058365702629089;0.1408812701702118;;0.16442552208900452;0.6737375855445862;0.16183693706989288;1.0;1.0;0.0;41.0;2.0;99.0;Newcastle United - Swansea City, 1 - 1
2517006;0.28947141766548157;0.4650951027870178;0.24543340504169464;;0.2776710093021393;0.5235810875892639;0.198747918009758;1.0;1.0;1.0;41.0;2.0;99.0;Mainz 05 - Freiburg, 2 - 0
2499983;0.20764239132404327;0.09042230993509293;0.701935350894928;;0.32262155413627625;0.14903973042964935;0.528338611125946;2.0;2.0;1.0;41.0;2.0;99.0;Newcastle United - Manchester United, 1 - 0
2499936;0.2978803217411041;0.3464107811450958;0.3557089567184448;;0.3386595547199249;0.3376575708389282;0.3236829340457916;2.0;0.0;2.0;41.0;2.0;99.0;Stoke City - Newcastle United, 0 - 1
2516971;0.2962166368961334;0.40852028131484985;0.2952631115913391;;0.3445221781730652;0.4324719309806824;0.22300581634044647;1.0;1.0;2.0;41.0;2.0;99.0;Hannover 96 - Augsburg, 1 - 3
2501036;0.0941629409790039;0.015531214885413647;0.8903058767318726;;0.21285606920719147;0.03870614990592003;0.7484378218650818;2.0;2.0;0.0;41.0;2.0;99.0;Amiens SC - PSG, 2 - 2
2565784;0.21051907539367676;0.09364122152328491;0.6958397030830383;;0.2549564838409424;0.1793142855167389;0.5657292008399963;2.0;2.0;2.0;41.0;2.0;99.0;Las Palmas - Sevilla, 1 - 2
2565680;0.2150525450706482;0.6984362602233887;0.08651111274957657;;0.15320207178592682;0.7385684847831726;0.1082293838262558;1.0;1.0;1.0;41.0;2.0;99.0;Atl\u00e9tico Madrid - Real Sociedad, 2 - 1
2565812;0.14679495990276337;0.819957971572876;0.033246997743844986;;0.17223457992076874;0.7612700462341309;0.06649535894393921;1.0;1.0;1.0;41.0;2.0;99.0;Real Madrid - Getafe, 3 - 1
2500090;0.21829754114151;0.6915384531021118;0.09016403555870056;;0.3367882966995239;0.5640584230422974;0.09915333241224289;1.0;1.0;1.0;41.0;2.0;99.0;Crystal Palace - West Bromwich Albion, 2 - 0
2499845;0.28613951802253723;0.2486896812915802;0.4651707708835602;;0.20949827134609222;0.3308730125427246;0.459628701210022;2.0;2.0;1.0;41.0;2.0;99.0;Southampton - Everton, 4 - 1
2501046;0.21673469245433807;0.6948778033256531;0.08838749676942825;;0.2543346583843231;0.6389687657356262;0.10669658333063126;1.0;1.0;1.0;41.0;2.0;99.0;Amiens SC - Metz, 2 - 0
2500966;0.29302704334259033;0.44016286730766296;0.2668101191520691;;0.3451949954032898;0.43108344078063965;0.2237214893102646;1.0;1.0;0.0;41.0;2.0;99.0;Bordeaux - Angers SCO, 0 - 0
2576177;0.1829289197921753;0.7604135274887085;0.056657567620277405;;0.16692698001861572;0.7592610716819763;0.07381194829940796;1.0;1.0;2.0;41.0;2.0;99.0;Roma - Sampdoria, 0 - 1
2576124;0.19836309552192688;0.08066994696855545;0.7209669947624207;;0.2690720856189728;0.1422591209411621;0.5886687636375427;2.0;2.0;1.0;41.0;2.0;99.0;Hellas Verona - Milan, 3 - 0
2499970;0.17844931781291962;0.7682985067367554;0.053252167999744415;;0.18058419227600098;0.724368691444397;0.09504716843366623;1.0;1.0;1.0;41.0;2.0;99.0;Arsenal - Everton, 5 - 1
2576316;0.15465861558914185;0.045062340795993805;0.8002790212631226;;0.27409377694129944;0.08424326777458191;0.6416628956794739;2.0;2.0;2.0;41.0;2.0;99.0;Cagliari - Roma, 0 - 1
2500908;0.27336645126342773;0.20379605889320374;0.5228375196456909;;0.3900015354156494;0.22562110424041748;0.3843773305416107;2.0;0.0;1.0;41.0;2.0;99.0;Dijon - Rennes, 2 - 1
2565792;0.08104538172483444;0.9101961255073547;0.008758438751101494;;0.03421014919877052;0.9483332633972168;0.017456678673624992;1.0;1.0;0.0;41.0;2.0;99.0;Legan\u00e9s - Las Palmas, 0 - 0
2576238;0.10459724813699722;0.8800536394119263;0.015349196270108223;;0.1383598893880844;0.8286781907081604;0.03296195715665817;1.0;1.0;1.0;41.0;2.0;99.0;Juventus - Udinese, 2 - 0
2500975;0.18373514711856842;0.06703072786331177;0.749234139919281;;0.27252063155174255;0.11536689847707748;0.6121124625205994;2.0;2.0;2.0;41.0;2.0;99.0;Toulouse - Olympique Marseille, 1 - 2
2500934;0.17286455631256104;0.7779113054275513;0.04922414943575859;;0.134407639503479;0.7884442210197449;0.0771481841802597;1.0;1.0;1.0;41.0;2.0;99.0;Strasbourg - Troyes, 2 - 1
2500958;0.2980606257915497;0.3635001480579376;0.3384391963481903;;0.3229113221168518;0.4117848873138428;0.2653038203716278;1.0;1.0;1.0;41.0;2.0;99.0;Caen - Strasbourg, 2 - 0
2576060;0.308075875043869;0.3927082121372223;0.2992158830165863;;0.4309951961040497;0.2351682335138321;0.3338366150856018;1.0;0.0;1.0;41.0;3.0;99.0;Crotone - Fiorentina, 2 - 1
2565703;0.08406263589859009;0.8194031119346619;0.09653426706790924;;0.12181372195482254;0.8461792469024658;0.03200704976916313;1.0;1.0;1.0;41.0;3.0;99.0;Atl\u00e9tico Madrid - Deportivo Alav\u00e9s, 1 - 0
2565886;0.13250663876533508;0.6995856761932373;0.1679076850414276;;0.21141761541366577;0.7162132263183594;0.07236915826797485;1.0;1.0;0.0;41.0;3.0;99.0;Atl\u00e9tico Madrid - Real Betis, 0 - 0
2516960;0.2732227146625519;0.4622003436088562;0.2645769417285919;;0.3682619035243988;0.4164004623889923;0.2153376191854477;1.0;1.0;1.0;41.0;3.0;99.0;Eintracht Frankfurt - Hannover 96, 1 - 0
2500796;0.30633577704429626;0.13687607645988464;0.5567881464958191;;0.2781701982021332;0.11670313775539398;0.6051266193389893;2.0;2.0;2.0;41.0;3.0;99.0;Angers SCO - PSG, 0 - 5
2576203;0.3256695866584778;0.23844322562217712;0.4358871877193451;;0.3579815924167633;0.13300997018814087;0.5090084075927734;2.0;2.0;1.0;41.0;3.0;99.0;Genoa - Internazionale, 2 - 0
2516858;0.2520298659801483;0.48785874247550964;0.26011142134666443;;0.3542622923851013;0.44169676303863525;0.20404087007045746;1.0;1.0;2.0;41.0;3.0;99.0;Hertha BSC - Eintracht Frankfurt, 1 - 2
2565670;0.15058502554893494;0.5980902314186096;0.25132468342781067;;0.17782019078731537;0.6622333526611328;0.15994639694690704;1.0;1.0;2.0;41.0;3.0;99.0;Villarreal - Sevilla, 2 - 3
2517019;0.20071528851985931;0.5811899900436401;0.21809472143650055;;0.2773508131504059;0.5857133865356445;0.1369357705116272;1.0;1.0;1.0;41.0;3.0;99.0;Hoffenheim - Hannover 96, 3 - 1
2500962;0.2674010396003723;0.2737518548965454;0.4588470458984375;;0.25749632716178894;0.20860449969768524;0.5338991284370422;2.0;2.0;0.0;41.0;3.0;99.0;Montpellier - Olympique Lyonnais, 1 - 1
2499918;0.30058416724205017;0.3771423101425171;0.32227349281311035;;0.39718854427337646;0.2522725462913513;0.3505389392375946;1.0;0.0;0.0;41.0;3.0;99.0;West Bromwich Albion - Everton, 0 - 0
2516827;0.2795032560825348;0.37323427200317383;0.34726253151893616;;0.3818097710609436;0.2957765460014343;0.32241374254226685;1.0;0.0;1.0;41.0;3.0;99.0;Hannover 96 - Borussia Dortmund, 4 - 2
2576195;0.29458388686180115;0.3328140377998352;0.37260207533836365;;0.3513173758983612;0.23714108765125275;0.41154152154922485;2.0;2.0;2.0;41.0;3.0;99.0;Fiorentina - Juventus, 0 - 2
2576218;0.21444281935691833;0.5343350768089294;0.25122207403182983;;0.2799852192401886;0.553588330745697;0.166426420211792;1.0;1.0;1.0;41.0;3.0;99.0;Sampdoria - Udinese, 2 - 1
2565628;0.19584088027477264;0.2982572019100189;0.5059018731117249;;0.24794287979602814;0.22970883548259735;0.5223483443260193;2.0;2.0;0.0;41.0;3.0;99.0;Levante - Getafe, 1 - 1
2565677;0.15816046297550201;0.4341641962528229;0.4076753854751587;;0.16871453821659088;0.4481751322746277;0.38311031460762024;1.0;1.0;2.0;41.0;3.0;99.0;Deportivo Alav\u00e9s - Eibar, 1 - 2
2499842;0.18710483610630035;0.6261784434318542;0.18671682476997375;;0.2690836787223816;0.6114611625671387;0.11945517361164093;1.0;1.0;0.0;41.0;3.0;99.0;Liverpool - Chelsea, 1 - 1
2576266;0.236349418759346;0.10061505436897278;0.66303551197052;;0.17682883143424988;0.11153166741132736;0.7116394639015198;2.0;2.0;2.0;41.0;3.0;99.0;Benevento - Juventus, 2 - 4
2565870;0.09203584492206573;0.7053003311157227;0.20266380906105042;;0.08942971378564835;0.795870304107666;0.114700086414814;1.0;1.0;2.0;41.0;3.0;99.0;Deportivo Alav\u00e9s - Girona, 1 - 2
2516950;0.18943500518798828;0.6071608066558838;0.20340421795845032;;0.22215473651885986;0.6623303294181824;0.11551488190889359;1.0;1.0;1.0;41.0;3.0;99.0;Werder Bremen - Hamburger SV, 1 - 0
2565875;0.14797431230545044;0.5842824578285217;0.26774320006370544;;0.21091417968273163;0.6066176891326904;0.18246816098690033;1.0;1.0;2.0;41.0;3.0;99.0;Valencia - Getafe, 1 - 2
2516861;0.1596864014863968;0.7105332016944885;0.12978042662143707;;0.19717536866664886;0.7440639138221741;0.05876060575246811;1.0;1.0;0.0;41.0;3.0;99.0;Schalke 04 - K\u00f6ln, 2 - 2
2499968;0.24688701331615448;0.4854189157485962;0.26769402623176575;;0.36160168051719666;0.38155797123908997;0.2568403482437134;1.0;1.0;1.0;41.0;3.0;99.0;Tottenham Hotspur - Manchester United, 2 - 0
2499876;0.22021114826202393;0.39189037680625916;0.38789844512939453;;0.3344379961490631;0.3355400264263153;0.3300219476222992;1.0;1.0;1.0;41.0;3.0;99.0;Swansea City - West Bromwich Albion, 1 - 0
2500926;0.2980772852897644;0.22678829729557037;0.4751344621181488;;0.2898627817630768;0.1433180570602417;0.5668191313743591;2.0;2.0;2.0;41.0;3.0;99.0;Angers SCO - Monaco, 0 - 4
