,CuotaLocal,CuotaVisitante,Resultado
989,0.1416263757441008,-0.3915813571484359,0
1626,-0.31290523915852453,0.06825456665922965,1
1825,-0.48731853324906693,0.3283637760857879,1
951,-0.30420799012447397,0.06825456665922965,1
1863,1.9291540118299444,-1.3673187612494073,1
799,0.03063609768648264,-0.2551707003251093,0
850,-0.14425767379824833,-0.17559781717816864,1
2271,1.3995161937304346,-1.0471549255287762,1
3674,0.5634337398592788,-0.5989255555198922,0
181,-0.03807216968251885,-0.08666341836688217,1
3004,-0.19381090905225548,0.06825456665922965,1
2333,-0.03807216968251885,-0.23607320836984352,1
1484,1.1299683755905061,-1.0071344460636973,1
746,-1.7609319739602303,2.3145653495378524,0
2104,2.1682266380554167,-1.478144704383472,0
152,-1.8835762312138977,2.6667455688305473,1
2000,-0.8875562026083549,0.8440454064023948,1
1989,-0.3300823060007748,0.12677913878020522,0
856,0.5811300470887236,-0.7409112565786071,0
3022,0.1943128602670883,-0.3267862951573557,1
1431,-0.41184514416988655,0.2917120238484094,0
359,1.0326316634844206,-1.0071344460636973,0
3477,-0.8875562026083549,0.7865106790530213,0
1658,-1.1477106876918923,1.1036893041841833,1
2603,1.0326316634844206,-0.9617779026699411,0
1336,0.47803876892649244,-0.5416330796540952,1
576,0.018905417891775394,-0.2551707003251093,0
3722,0.750541192094173,-0.7803517290949168,0
525,-0.03807216968251885,-0.2918966463929277,0
2025,-0.8411000445577232,0.6789457540085407,1
2158,0.46155210979842853,-0.5989255555198922,0
3063,1.233030776644008,-1.0471549255287762,1
3566,0.5634337398592788,-0.5989255555198922,1
1326,0.207831103006539,-0.4779747731365428,0
263,-1.3413595149345254,1.1771411963198202,1
3484,1.1299683755905061,-1.0071344460636973,0
1015,-0.6220924423190312,0.5340623855812803,0
797,0.8322325503248331,-0.8501310266237723,0
1258,-1.556524878537451,1.8698933554814203,0
1327,-0.3215297078659307,0.12677913878020522,1
2198,0.8322325503248331,-0.7803517290949168,0
2563,-1.283982084640412,1.2545634610033296,0
3268,0.42914404842669107,-0.5416330796540952,0
751,0.207831103006539,-0.5416330796540952,0
1627,0.07873188484478376,-0.3267862951573557,1
2110,-0.14425767379824833,-0.08666341836688217,1
1353,0.351274678741823,-0.5416330796540952,0
1278,0.03063609768648264,-0.0331405886871415,0
3321,1.7139886482270188,-1.2688068117969056,0
3337,-0.19381090905225548,0.06825456665922965,1
2570,-1.2061127149555437,1.1621431659884598,1
256,0.750541192094173,-0.7409112565786071,0
1410,0.03063609768648264,-0.2513915132627215,0
1563,-1.7609319739602303,2.3145653495378524,0
837,-0.5902367910843123,0.5340623855812803,0
1259,0.03063609768648264,-0.17559781717816864,1
187,1.009136595045021,-1.0071344460636973,0
2488,1.233030776644008,-1.0827286850532907,1
2919,-0.9312796454795377,0.9043198826731669,1
316,0.207831103006539,-0.3599740098357137,1
1104,-0.41184514416988655,0.389916337095126,0
670,-0.8411000445577232,0.6090512457517889,0
2431,0.1943128602670883,-0.3915813571484359,0
3088,-0.9312796454795377,0.9043198826731669,0
3398,-1.7970038143289562,2.4048371077297594,0
3348,0.07873188484478376,-0.17559781717816864,1
2862,2.2106787866375104,-1.4998003484441513,0
3270,0.1943128602670883,-0.3267862951573557,0
1413,-0.19381090905225548,-0.012779456277505676,1
3457,-0.14425767379824833,-0.08666341836688217,1
3225,1.0326316634844206,-0.9099418530770771,1
2412,0.8322325503248331,-0.8501310266237723,0
1888,-0.6220924423190312,0.3820174818325212,1
2656,1.81881279972588,-1.347308521516868,0
2835,-0.3300823060007748,0.12677913878020522,1
1493,-0.41184514416988655,0.12677913878020522,1
3453,-0.7388964968463337,0.6789457540085407,1
1530,0.27761446417505514,-0.5416330796540952,1
117,-0.2412096558169576,0.06825456665922965,0
128,-0.9312796454795377,0.8440454064023948,0
1809,1.81881279972588,-1.32463024981999,1
739,-0.7388964968463337,0.48963148593025424,1
2052,2.045459613777471,-1.4283023490057183,0
2288,0.8322325503248331,-0.8501310266237723,0
1147,-0.5902367910843123,0.44694297450083686,0
1757,-0.03807216968251885,-0.13240110918411535,0
1300,1.233030776644008,-1.114557838312067,0
3438,-0.8411000445577232,0.7865106790530213,0
3421,0.07873188484478376,-0.23607320836984352,0
1542,-0.37179803976052606,0.12677913878020522,1
2281,1.0326316634844206,-0.9617779026699411,1
1637,0.3065955322013244,-0.4779747731365428,1
281,-1.0831610786110146,0.9675345772986114,0
1669,-0.19381090905225548,-0.03815374628799865,1
3384,-0.8411000445577232,0.7865106790530213,0
2908,0.018905417891775394,-0.08666341836688217,0
812,0.896360266535901,-0.9617779026699411,0
3678,-1.283982084640412,1.3362869626137015,0
3002,1.3143958301072993,-1.0471549255287762,0
706,1.1299683755905061,-1.0471549255287762,0
268,1.7832791890483,-1.2688068117969056,1
2305,-1.4397208240101487,1.6722613581230057,1
1342,-0.9725046059009387,0.9805493673685554,0
3328,-0.3300823060007748,0.20237337776979875,1
1325,-1.857756387581547,2.4048371077297594,0
1067,-1.1477106876918923,1.1771411963198202,1
3436,-0.03807216968251885,-0.13240110918411535,0
2911,1.233030776644008,-0.9617779026699411,1
766,0.7908598301886601,-0.9099418530770771,0
1491,0.6541000052940884,-0.7803517290949168,0
512,0.5811300470887236,-0.6978852865608147,1
313,-1.82906767243449,2.3145653495378524,1
246,-0.8411000445577232,0.5340623855812803,0
3026,-1.9653390693830097,2.77381675323548,1
3198,0.42914404842669107,-0.5416330796540952,0
3291,-0.9312796454795377,0.7865106790530213,0
2894,-0.9312796454795377,0.9043198826731669,1
2358,-1.2411809068459576,1.3362869626137015,1
2114,-2.0471019075521215,2.925047239683124,0
2936,0.1943128602670883,-0.3267862951573557,0
3761,-0.5572013009149743,0.48963148593025424,0
1496,-1.3413595149345254,1.422680378601808,1
1560,0.1416263757441008,-0.3915813571484359,0
139,-1.6733289330647536,2.3145653495378524,0
601,-0.09239963690451991,-0.08666341836688217,0
2438,0.46155210979842853,-0.6507616051127565,0
1022,-1.4397208240101487,1.6931293329993597,0
2855,-0.03807216968251885,-0.17559781717816864,0
1498,0.5990408550118586,-0.7409112565786071,1
2142,1.3995161937304346,-1.0071344460636973,0
1372,1.7483427819115194,-1.2688068117969056,1
643,0.1416263757441008,-0.2551707003251093,0
1817,0.750541192094173,-0.7803517290949168,1
3091,0.1943128602670883,-0.3267862951573557,1
1145,-0.7916467150199541,0.5803445727177664,0
2763,1.9672363770694004,-1.3673187612494073,0
2186,-0.7916467150199541,0.6789457540085407,1
852,-1.556524878537451,1.8698933554814203,0
2924,-1.4821950256564402,1.8698933554814203,1
3673,1.233030776644008,-1.0827286850532907,0
426,-0.5572013009149743,0.2089582417932824,1
1885,-1.1477106876918923,0.9043198826731669,0
2003,2.085637912632072,-1.4283023490057183,0
1168,-0.2412096558169576,0.06825456665922965,1
993,1.8549590588634184,-1.32463024981999,0
712,1.9291540118299444,-1.3673187612494073,0
2381,-1.6733289330647536,1.7792595732533574,0
3300,-0.2412096558169576,0.06825456665922965,1
114,-0.864685478644967,0.6285962146260176,0
2453,1.7832791890483,-1.3673187612494073,1
3065,-0.2412096558169576,0.06825456665922965,0
597,-0.2412096558169576,-0.08666341836688217,1
3757,-0.2412096558169576,0.06825456665922965,0
3728,0.6541000052940884,-0.6978852865608147,0
1208,-0.08173723679552901,-0.08194123789902633,1
895,0.351274678741823,-0.4779747731365428,0
1086,0.351274678741823,-0.5416330796540952,1
159,0.896360266535901,-1.0071344460636973,0
2251,0.1416263757441008,-0.3915813571484359,0
2473,2.1682266380554167,-1.4283023490057183,0
1580,-0.5088413628343841,0.20237337776979875,0
1480,0.351274678741823,-0.3599740098357137,1
3042,1.0326316634844206,-0.9099418530770771,0
2845,-1.4397208240101487,1.6722613581230057,0
409,0.6919531711131218,-0.6978852865608147,1
3236,2.126553427979417,-1.4283023490057183,1
976,-0.6220924423190312,0.3283637760857879,1
2950,0.07873188484478376,-0.23607320836984352,1
3635,0.6541000052940884,-0.7803517290949168,1
3078,-0.9725046059009387,0.9043198826731669,0
1439,-0.883037670518324,0.7315330506969532,0
2166,-0.7916467150199541,0.6789457540085407,0
2840,-0.03807216968251885,-0.012779456277505676,0
3497,2.2539319191551144,-1.4998003484441513,0
1891,-0.8875562026083549,0.6789457540085407,0
3025,-0.7388964968463337,0.5994019438916135,1
3472,0.1416263757441008,-0.3267862951573557,0
401,0.1416263757441008,-0.2551707003251093,0
2217,0.896360266535901,-0.8501310266237723,0
1273,0.07873188484478376,-0.23607320836984352,1
3766,1.7139886482270188,-1.1926839417654267,0
3753,-1.7200505548756744,2.3145653495378524,0
1730,0.42914404842669107,-0.5989255555198922,1
2097,-2.0471019075521215,2.925047239683124,0
3001,0.27761446417505514,-0.4779747731365428,1
2727,0.750541192094173,-0.6978852865608147,0
53,-0.8411000445577232,0.5803445727177664,0
20,0.896360266535901,-0.9617779026699411,0
2541,-0.864685478644967,0.5994019438916135,0
2806,0.8322325503248331,-0.7409112565786071,0
2347,-0.3300823060007748,0.06825456665922965,1
1541,0.018905417891775394,-0.23607320836984352,1
1510,0.018905417891775394,-0.23607320836984352,0
3676,-0.03807216968251885,-0.13240110918411535,0
1861,0.46155210979842853,-0.4779747731365428,1
1769,-0.2412096558169576,-0.03815374628799865,1
2660,1.5504629718887952,-1.1926839417654267,0
1058,1.009136595045021,-0.9099418530770771,0
2329,0.8322325503248331,-0.7803517290949168,0
619,-0.9312796454795377,0.7865106790530213,1
1296,-0.7388964968463337,0.5340623855812803,0
3545,0.896360266535901,-0.8501310266237723,0
1797,-1.0831610786110146,0.9675345772986114,0
907,1.3143958301072993,-0.9617779026699411,0
3679,-0.7388964968463337,0.5994019438916135,0
2762,1.6469699284162713,-1.2688068117969056,1
1178,0.1943128602670883,-0.3915813571484359,0
977,-1.4397208240101487,1.8698933554814203,1
859,0.27761446417505514,-0.3915813571484359,0
2077,-0.19381090905225548,-0.03815374628799865,0
2925,0.3065955322013244,-0.4779747731365428,0
39,-0.8875562026083549,0.6090512457517889,1
321,1.009136595045021,-0.8501310266237723,0
1447,0.5811300470887236,-0.6978852865608147,0
3034,0.07873188484478376,-0.23607320836984352,1
611,0.207831103006539,-0.4304883227781838,1
3157,-1.82906767243449,2.4992752547612933,1
795,-0.41184514416988655,0.18933988828883455,1
3710,-2.0471019075521215,2.8481717424055715,0
2315,-1.82906767243449,2.6667455688305473,1
1009,0.6919531711131218,-0.6978852865608147,0
101,-0.03807216968251885,-0.08666341836688217,1
1846,1.1299683755905061,-0.9617779026699411,0
382,-0.37179803976052606,0.013387780295815058,0
2892,-0.9312796454795377,0.7865106790530213,0
3706,0.896360266535901,-0.8501310266237723,0
508,-0.9312796454795377,0.7865106790530213,0
2172,0.750541192094173,-0.6978852865608147,0
703,-0.9312796454795377,0.7315330506969532,0
1711,-1.7200505548756744,1.9410408745304493,0
2695,-0.41184514416988655,0.2917120238484094,0
336,-0.03807216968251885,-0.3599740098357137,0
1409,0.1416263757441008,-0.23607320836984352,0
257,0.47803876892649244,-0.5416330796540952,1
2933,2.3429335572201855,-1.527400679109723,1
3631,-0.3300823060007748,0.12677913878020522,1
2875,-0.6707607983720739,0.5994019438916135,1
3334,-0.03807216968251885,-0.13240110918411535,1
3431,1.7139886482270188,-1.2688068117969056,1
3141,2.126553427979417,-1.4283023490057183,1
3346,0.42914404842669107,-0.5416330796540952,1
234,-0.09239963690451991,-0.13240110918411535,0
1025,-0.501721851775628,0.389916337095126,1
1363,1.5504629718887952,-1.32463024981999,0
1302,-1.283982084640412,1.4769274072455034,0
1692,0.1943128602670883,-0.3267862951573557,0
2397,1.1299683755905061,-1.0827286850532907,1
3603,0.6541000052940884,-0.6978852865608147,0
708,-0.2412096558169576,0.06825456665922965,0
1507,-1.6194193694367678,1.9410408745304493,0
2153,-0.03807216968251885,-0.13240110918411535,1
3153,0.1943128602670883,-0.3915813571484359,0
2450,1.0326316634844206,-1.0471549255287762,1
488,-1.1477106876918923,1.1771411963198202,0
2821,-1.7970038143289562,2.531730741984017,0
2483,-1.2411809068459576,1.1036893041841833,0
2647,-0.9725046059009387,0.9043198826731669,1
1601,-0.41184514416988655,0.18933988828883455,0
1120,-0.14425767379824833,-0.08666341836688217,0
2033,0.07873188484478376,-0.23607320836984352,1
1037,-0.2412096558169576,-0.13240110918411535,0
1250,-0.2318954916055533,-0.012779456277505676,1
2402,-1.0831610786110146,0.9675345772986114,0
1499,0.46155210979842853,-0.5989255555198922,1
697,-0.7916467150199541,0.5340623855812803,0
2411,-0.8411000445577232,0.5803445727177664,1
493,-0.3300823060007748,0.18933988828883455,0
3079,0.3065955322013244,-0.4304883227781838,0
105,-0.41184514416988655,0.3283637760857879,1
3553,0.07873188484478376,-0.2551707003251093,1
1251,0.03063609768648264,-0.23607320836984352,1
743,1.8549590588634184,-1.4283023490057183,1
3237,-0.9725046059009387,0.9043198826731669,1
1213,-1.3413595149345254,1.3362869626137015,1
1981,-0.8875562026083549,0.7865106790530213,1
3067,1.9672363770694004,-1.4283023490057183,0
647,0.207831103006539,-0.4779747731365428,0
3511,-0.9312796454795377,0.9043198826731669,1
3405,-0.3300823060007748,0.18933988828883455,1
3059,-0.7916467150199541,0.6789457540085407,0
1420,-0.2318954916055533,0.06825456665922965,1
399,-0.501721851775628,0.5340623855812803,0
657,2.0059987845452745,-1.3673187612494073,1
3098,-0.7388964968463337,0.5994019438916135,0
99,-0.6220924423190312,0.25636926276236566,0
349,0.42914404842669107,-0.5416330796540952,0
1205,-0.37179803976052606,0.2089582417932824,1
1879,0.1943128602670883,-0.4779747731365428,0
3657,-0.7388964968463337,0.5994019438916135,0
337,0.27761446417505514,-0.5416330796540952,0
1200,-1.556524878537451,1.7142581575616689,1
472,-1.4397208240101487,1.7142581575616689,0
629,0.5811300470887236,-0.5989255555198922,0
59,-1.0114392907433727,0.9043198826731669,1
3150,-0.6220924423190312,0.48963148593025424,1
3475,1.9672363770694004,-1.4283023490057183,0
3420,-0.5088413628343841,0.3820174818325212,0
1418,0.896360266535901,-0.8501310266237723,0
1856,1.81881279972588,-1.32463024981999,0
3248,1.1299683755905061,-0.9617779026699411,1
3684,-0.03807216968251885,-0.13240110918411535,0
1543,-1.7970038143289562,2.3145653495378524,0
3538,0.07873188484478376,-0.3267862951573557,0
2659,-1.4821950256564402,1.8698933554814203,0
1718,-0.48731853324906693,0.3283637760857879,1
526,-0.6220924423190312,0.48963148593025424,1
547,0.5990408550118586,-0.7409112565786071,0
3639,-0.41184514416988655,0.20237337776979875,0
2510,1.0326316634844206,-1.0071344460636973,1
150,1.0326316634844206,-1.0471549255287762,1
550,0.5811300470887236,-0.5416330796540952,0
2064,-0.14425767379824833,-0.13240110918411535,1
1276,-0.442747634186559,0.3283637760857879,0
3076,0.46155210979842853,-0.4779747731365428,1
1347,0.750541192094173,-0.7409112565786071,1
3568,0.46155210979842853,-0.5989255555198922,0
3713,0.1943128602670883,-0.3267862951573557,0
1787,0.27761446417505514,-0.3915813571484359,0
1969,-0.31290523915852453,0.013387780295815058,0
1283,0.5811300470887236,-0.7803517290949168,0
939,-0.09239963690451991,-0.13240110918411535,0
1011,-1.4821950256564402,1.422680378601808,1
1970,-0.5902367910843123,0.2917120238484094,0
2996,-1.9281741429425046,2.8481717424055715,1
2829,1.233030776644008,-1.0471549255287762,0
2744,-1.9281741429425046,2.6667455688305473,0
1203,0.6729090317880179,-0.7803517290949168,1
335,-0.7388964968463337,0.6789457540085407,1
3717,0.896360266535901,-0.9099418530770771,1
1201,-1.6733289330647536,2.0922293525096363,0
3152,-0.5088413628343841,0.3820174818325212,1
134,-1.6194193694367678,1.9410408745304493,1
1990,0.018905417891775394,-0.23607320836984352,0
3239,0.3065955322013244,-0.4304883227781838,0
2813,-0.7916467150199541,0.6789457540085407,1
3533,-0.3300823060007748,0.25636926276236566,1
1437,1.233030776644008,-0.9617779026699411,1
1466,-0.3215297078659307,0.06825456665922965,1
3390,-0.2412096558169576,0.12677913878020522,0
1238,-0.30420799012447397,0.12677913878020522,0
2403,-0.7388964968463337,0.48963148593025424,1
1518,-0.19381090905225548,-0.08666341836688217,1
2332,-0.9312796454795377,0.7865106790530213,0
221,-1.0659478495227805,0.9043198826731669,1
1277,-0.03807216968251885,0.06825456665922965,1
3214,-0.7388964968463337,0.5994019438916135,1
3540,-0.03807216968251885,-0.17559781717816864,0
3151,1.0326316634844206,-0.9099418530770771,0
2595,0.46155210979842853,-0.4779747731365428,0
1463,1.1551778837618667,-1.1432040762449656,1
1509,-0.41184514416988655,0.25636926276236566,0
570,-0.19381090905225548,-0.08666341836688217,1
1911,-0.864685478644967,0.6789457540085407,0
1041,0.351274678741823,-0.5416330796540952,1
232,1.8549590588634184,-1.2688068117969056,0
3588,0.07873188484478376,-0.23607320836984352,1
3134,-0.03807216968251885,-0.08666341836688217,1
1103,0.6729090317880179,-0.6507616051127565,1
2955,-0.8411000445577232,0.7865106790530213,1
416,-0.19381090905225548,-0.012779456277505676,0
80,-0.09239963690451991,-0.08666341836688217,0
2386,-0.8875562026083549,0.7865106790530213,0
1570,-0.3300823060007748,0.06825456665922965,0
1714,0.1416263757441008,-0.3915813571484359,1
2132,0.8322325503248331,-0.9099418530770771,1
2737,0.351274678741823,-0.4779747731365428,0
2320,-0.14425767379824833,-0.03815374628799865,0
3655,-0.19381090905225548,0.06825456665922965,1
2767,0.5634337398592788,-0.5989255555198922,0
1960,-1.4821950256564402,1.5141557602362745,0
2318,1.7139886482270188,-1.32463024981999,1
3640,-1.6733289330647536,2.0922293525096363,0
510,0.07873188484478376,-0.2551707003251093,1
3460,1.81881279972588,-1.2688068117969056,0
3137,-0.03807216968251885,-0.08666341836688217,1
2604,1.1299683755905061,-1.0071344460636973,0
1320,-0.501721851775628,0.26333647372914837,0
3618,-1.1477106876918923,1.1621431659884598,0
1298,-0.19381090905225548,-0.13240110918411535,0
591,1.7139886482270188,-1.2688068117969056,1
3650,0.1416263757441008,-0.3267862951573557,0
870,-0.501721851775628,0.12677913878020522,0
1855,-2.185469787530618,3.352133335669528,0
3758,0.750541192094173,-0.4779747731365428,1
1748,-0.09239963690451991,-0.21645956798335458,1
2720,0.1943128602670883,-0.2551707003251093,0
2394,0.896360266535901,-0.7803517290949168,1
1095,-0.3300823060007748,0.2089582417932824,0
434,-1.6194193694367678,1.8698933554814203,0
2779,1.1299683755905061,-1.0071344460636973,0
2732,-0.03807216968251885,-0.13240110918411535,0
1242,0.896360266535901,-0.9617779026699411,0
334,1.233030776644008,-1.0471549255287762,1
454,0.07873188484478376,-0.23607320836984352,1
227,0.018905417891775394,-0.3599740098357137,0
250,-1.6194193694367678,1.7142581575616689,0
1616,-1.9281741429425046,2.4992752547612933,0
2007,-0.2412096558169576,-0.012779456277505676,1
3682,-1.7609319739602303,2.20022112249477,0
398,0.6729090317880179,-0.7803517290949168,1
2,-0.6220924423190312,0.2917120238484094,1
733,0.27761446417505514,-0.4779747731365428,0
2802,1.0326316634844206,-0.9617779026699411,0
1472,1.1551778837618667,-1.0827286850532907,1
2061,0.1416263757441008,-0.3915813571484359,1
2790,-0.2412096558169576,0.013387780295815058,1
804,1.0326316634844206,-1.0827286850532907,0
2213,-0.19381090905225548,-0.08666341836688217,0
2449,0.42914404842669107,-0.6507616051127565,0
567,1.233030776644008,-1.0471549255287762,1
1511,2.2106787866375104,-1.527400679109723,0
3113,-0.31290523915852453,0.18933988828883455,0
684,-1.3929992021992275,1.5141557602362745,1
253,-0.7388964968463337,0.5803445727177664,0
1519,0.5990408550118586,-0.5989255555198922,0
171,-0.5572013009149743,0.12677913878020522,1
1929,-0.2412096558169576,-0.03815374628799865,0
483,1.233030776644008,-0.9617779026699411,0
1638,0.46155210979842853,-0.5989255555198922,0
3222,0.018905417891775394,-0.23607320836984352,0
917,2.0059987845452745,-1.4283023490057183,1
1995,0.3065955322013244,-0.5416330796540952,0
3115,-0.31290523915852453,0.25636926276236566,0
1966,-0.864685478644967,0.6789457540085407,1
994,0.6729090317880179,-0.8501310266237723,1
1899,-0.03807216968251885,-0.13240110918411535,0
1078,0.7908598301886601,-0.8501310266237723,0
273,-0.37179803976052606,0.12677913878020522,1
2540,1.3995161937304346,-1.1926839417654267,0
649,-1.1776239211683965,1.422680378601808,0
2279,-0.03807216968251885,-0.17559781717816864,0
1808,-0.7388964968463337,0.44694297450083686,1
3256,-0.41184514416988655,0.25636926276236566,0
3258,0.42914404842669107,-0.5416330796540952,0
592,0.5990408550118586,-0.5416330796540952,1
3530,-0.19381090905225548,-0.08666341836688217,1
535,-1.6194193694367678,2.0661623735477077,0
2017,-0.37179803976052606,0.12677913878020522,1
2583,0.46155210979842853,-0.5989255555198922,1
566,-0.4503217738965272,-0.03815374628799865,1
2885,-0.9725046059009387,0.9675345772986114,1
1590,0.46155210979842853,-0.6507616051127565,1
639,1.233030776644008,-1.0071344460636973,0
1780,1.233030776644008,-1.114557838312067,1
2151,1.5504629718887952,-1.32463024981999,1
2551,0.46155210979842853,-0.5416330796540952,0
97,1.3143958301072993,-1.0827286850532907,1
2360,0.351274678741823,-0.4779747731365428,1
3015,-0.8411000445577232,0.7865106790530213,1
1705,0.351274678741823,-0.5416330796540952,0
3628,-1.7609319739602303,2.3145653495378524,0
1500,-0.14425767379824833,-0.13240110918411535,1
1172,-1.7200505548756744,1.823991730288498,1
826,-0.7388964968463337,0.48963148593025424,0
47,-0.48731853324906693,0.12677913878020522,1
2902,-0.41184514416988655,0.18933988828883455,1
3080,-1.8835762312138977,2.4992752547612933,0
2957,-1.7970038143289562,2.0922293525096363,0
1925,-0.6825083325917737,0.40589632889562727,1
470,-0.3300823060007748,-0.08666341836688217,0
1062,-0.2412096558169576,-0.012779456277505676,0
2905,2.2980089208635306,-1.4998003484441513,0
2208,0.1416263757441008,-0.2551707003251093,1
3017,0.07873188484478376,-0.23607320836984352,1
3116,1.233030776644008,-1.0471549255287762,0
2558,0.351274678741823,-0.4779747731365428,0
402,1.3995161937304346,-1.0827286850532907,0
575,0.6729090317880179,-0.6978852865608147,1
3394,0.8322325503248331,-0.8501310266237723,0
2676,-0.5902367910843123,0.48963148593025424,1
2261,0.7908598301886601,-0.6978852865608147,1
3632,0.1943128602670883,-0.3915813571484359,0
413,-0.3300823060007748,0.013387780295815058,1
1576,0.27761446417505514,-0.5416330796540952,1
3087,0.07873188484478376,-0.23607320836984352,1
1459,-0.19381090905225548,-0.0331405886871415,0
3312,-0.14425767379824833,-0.03815374628799865,0
1362,-0.501721851775628,0.26333647372914837,1
2108,0.8322325503248331,-0.8501310266237723,0
3417,0.1416263757441008,-0.2551707003251093,1
3425,-1.996786314832668,2.8481717424055715,0
740,0.1416263757441008,-0.4304883227781838,0
2350,-0.19381090905225548,-0.08666341836688217,1
1344,1.0326316634844206,-1.0471549255287762,1
791,-0.8875562026083549,0.7865106790530213,0
1565,-0.48731853324906693,0.12677913878020522,1
1045,-0.41184514416988655,0.25636926276236566,1
1675,0.46155210979842853,-0.6507616051127565,0
2726,0.896360266535901,-0.8501310266237723,1
364,-0.7916467150199541,0.7315330506969532,0
546,-0.41184514416988655,0.25636926276236566,0
1222,0.351274678741823,-0.5416330796540952,0
693,-0.48731853324906693,0.2089582417932824,0
938,-0.3300823060007748,0.06825456665922965,1
2784,0.018905417891775394,-0.17559781717816864,1
254,-0.4503217738965272,0.25636926276236566,1
3259,0.1943128602670883,-0.3267862951573557,1
287,-0.6825083325917737,0.3283637760857879,1
2121,-0.14425767379824833,-0.08666341836688217,0
1470,-0.41184514416988655,0.19583408373955702,1
498,-0.5902367910843123,0.40589632889562727,1
186,-1.2411809068459576,1.3362869626137015,1
665,-0.501721851775628,0.389916337095126,0
1501,-0.2412096558169576,-0.08666341836688217,1
3731,0.1943128602670883,-0.3267862951573557,1
694,1.9291540118299444,-1.401020217641053,0
1881,2.085637912632072,-1.478144704383472,0
1596,-0.7388964968463337,0.48963148593025424,1
1148,-1.3929992021992275,1.5716702217429748,1
2580,0.5634337398592788,-0.6978852865608147,0
3677,-0.03807216968251885,-0.08666341836688217,1
2764,0.5634337398592788,-0.6507616051127565,1
2632,-0.41184514416988655,0.25636926276236566,0
1291,0.47803876892649244,-0.5416330796540952,1
2800,-0.3300823060007748,0.12677913878020522,0
3494,0.27761446417505514,-0.4304883227781838,1
634,1.8549590588634184,-1.2688068117969056,0
2342,1.9672363770694004,-1.3673187612494073,1
9,-0.14425767379824833,0.06825456665922965,0
2310,0.1416263757441008,-0.3915813571484359,0
622,0.5115939692694931,-0.5416330796540952,0
1289,0.351274678741823,-0.5989255555198922,1
3363,-0.03807216968251885,-0.17559781717816864,1
3406,0.1943128602670883,-0.3267862951573557,0
820,-0.9312796454795377,0.7315330506969532,0
18,-0.2412096558169576,-0.012779456277505676,0
2011,2.2106787866375104,-1.478144704383472,0
196,-1.1477106876918923,1.0339100066553273,1
324,-0.14425767379824833,-0.012779456277505676,0
205,-0.48731853324906693,0.12677913878020522,1
2336,0.1943128602670883,-0.3267862951573557,0
2906,-0.31290523915852453,0.12677913878020522,1
95,-1.3413595149345254,1.4769274072455034,1
2309,-0.5088413628343841,0.3820174818325212,0
2515,-1.1477106876918923,1.0339100066553273,1
3249,-1.0659478495227805,1.0339100066553273,0
2673,-1.3929992021992275,1.5141557602362745,0
135,-0.8875562026083549,0.6090512457517889,0
883,1.9291540118299444,-1.32463024981999,0
1688,-0.41184514416988655,0.25636926276236566,0
1435,1.0326316634844206,-1.0071344460636973,0
12,0.018905417891775394,-0.3915813571484359,0
2302,0.5634337398592788,-0.5416330796540952,1
2889,1.233030776644008,-1.0471549255287762,0
3629,-0.19381090905225548,0.013387780295815058,1
3029,0.018905417891775394,-0.13240110918411535,0
1209,0.03063609768648264,-0.17559781717816864,1
3644,1.3143958301072993,-1.1432040762449656,1
1122,-1.8835762312138977,2.531730741984017,0
351,-1.3413595149345254,1.6111751043940414,1
1162,-1.9653390693830097,2.6667455688305473,0
1954,1.0326316634844206,-1.0071344460636973,1
3278,-0.03807216968251885,-0.13240110918411535,1
2141,-0.41184514416988655,0.12677913878020522,1
2246,0.07873188484478376,-0.21645956798335458,0
373,0.47803876892649244,-0.7409112565786071,0
1417,0.207831103006539,-0.3267862951573557,0
3365,1.428769445311512,-1.1432040762449656,0
3576,-0.864685478644967,0.7315330506969532,1
36,-0.19381090905225548,-0.13240110918411535,0
3582,-0.7388964968463337,0.5994019438916135,1
924,2.0059987845452745,-1.4283023490057183,1
2136,1.1299683755905061,-1.0071344460636973,1
3741,0.3065955322013244,-0.23607320836984352,0
151,0.42914404842669107,-0.504268421480749,1
2556,-0.41184514416988655,0.20237337776979875,0
1425,0.351274678741823,-0.4779747731365428,0
2555,-0.2412096558169576,-0.03815374628799865,1
1391,-0.14425767379824833,-0.0331405886871415,0
442,-0.3300823060007748,0.013387780295815058,1
161,-0.30420799012447397,-0.03815374628799865,0
3415,0.07873188484478376,-0.23607320836984352,0
1696,-0.7388964968463337,0.5994019438916135,1
318,-0.5572013009149743,0.40589632889562727,0
184,-1.6194193694367678,1.5913036724581135,0
2088,0.1943128602670883,-0.3267862951573557,0
1486,0.03063609768648264,-0.17559781717816864,1
3507,-0.14425767379824833,-0.08666341836688217,1
429,0.896360266535901,-0.9099418530770771,0
2406,-0.7916467150199541,0.48963148593025424,0
1094,-0.09239963690451991,0.013387780295815058,1
3559,-0.7388964968463337,0.6789457540085407,0
126,1.7139886482270188,-1.401020217641053,1
1926,0.1416263757441008,-0.3915813571484359,0
2440,-2.1405451511739635,3.0868903918463935,0
1307,0.27761446417505514,-0.3267862951573557,1
3250,-0.19381090905225548,0.06825456665922965,1
637,-1.3929992021992275,1.3362869626137015,1
1228,-0.30420799012447397,0.06825456665922965,0
214,0.6919531711131218,-0.8501310266237723,1
1828,1.3143958301072993,-1.0071344460636973,1
