version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
60;2024-07-03 04:59:58.901766;0,49611029028892517;;selu;;;128;;0,6871042967176741;0,08731043283857068;0,24243928249385882;2195;17369;5099;vanilla;0,17905811791100854;7;30,0;;;;;True;2;sgd;minmax
61;2024-07-03 05:03:04.967435;0,4470421075820923;;relu;;;256;;0,7582236422518279;0,08403894063591148;0,3057345050943969;2195;17369;5099;batchnorm;0,9322145644797848;9;14,0;16,0;;;;True;3;sgd;maxabs
62;2024-07-03 05:05:35.193180;8,817848205566406;;relu;;;256;;0,7445244577824789;0,08581473384374605;0,3688817373416496;2195;17369;5099;batchnorm;0,9901305440594094;4;13,0;15,0;;;;True;3;sgd;maxabs
63;2024-07-03 05:07:14.032585;0,5666473507881165;;relu;;;256;;0,7244860562188329;0,0912845865280136;0,84699433267378;2195;17369;5099;batchnorm;0,6927366486179548;8;15,0;17,0;;;;True;3;sgd;maxabs
64;2024-07-03 05:09:17.546145;0,32502105832099915;;relu;;;256;;0,8495259272524822;0,07822774691337565;0,1283984985214176;2195;17369;5099;batchnorm;0,4733769841317609;11;12,0;18,0;26,0;;;True;4;sgd;maxabs
65;2024-07-03 05:11:03.634279;0,34400516748428345;;relu;;;128;;0,8139528224500253;0,08184391972729586;0,5856397959276866;2195;17369;5099;batchnorm;0,28049902141640143;6;9,0;13,0;20,0;;;True;4;sgd;maxabs
66;2024-07-03 05:14:06.564444;0,3415316045284271;;relu;;;256;;0,962520012817147;0,07841550529468501;0,965214819534052;2195;17369;5099;batchnorm;0,3643814776701942;13;17,0;11,0;24,0;;;True;4;sgd;normalizer
67;2024-07-03 05:17:04.065513;0,24626411497592926;;relu;;;128;;0,9028884923622884;0,08589532032538065;0,3984969673380778;2195;17369;5099;batchnorm;0,7294821693143292;10;29,0;7,0;;;;True;3;sgd;minmax
68;2024-07-03 05:20:34.019042;0,25198352336883545;;relu;;;64;;0,871996219302903;0,07157776740705343;0,2845312270532573;2195;17369;5099;batchnorm;0,07177150285954935;8;25,0;24,0;27,0;;;True;4;sgd;minmax
69;2024-07-03 05:25:13.755185;0,3730281591415405;;relu;;;128;;0,782268733172188;0,07469352373396733;0,5797111571108475;2195;17369;5099;batchnorm;0,5510393147122572;5;30,0;15,0;29,0;8,0;;True;5;sgd;maxabs
70;2024-07-03 05:27:30.851431;0,47014617919921875;;relu;0,4612266595076974;0,6889630311092172;128;0,4887708647660337;0,8204859815430069;0,08234566924371063;0,7874848697452316;2195;17369;5099;dropout;;12;3,0;29,0;;;;;3;adam;minmax
71;2024-07-03 05:29:27.216951;0,2540076673030853;;relu;;;128;;0,9749305953675951;0,07757881941920676;0,9939709414730222;2195;17369;5099;batchnorm;0,14895084154334517;11;28,0;29,0;29,0;;;True;4;sgd;minmax
72;2024-07-03 05:31:41.064667;0,3036538064479828;;relu;;;128;;0,9141281973684424;0,09007569004117852;0,6534708190615385;2195;17369;5099;batchnorm;0,2608756677404989;7;27,0;27,0;28,0;;;True;4;sgd;minmax
73;2024-07-03 05:34:36.135325;0,2848717272281647;;relu;;;128;;0,863714637399742;0,07940788348420814;0,46064949846955916;2195;17369;5099;batchnorm;0,1909420152224131;10;28,0;30,0;26,0;;;True;4;sgd;minmax
74;2024-07-03 05:37:33.096202;0,3179987668991089;;relu;;;32;;0,9712169363632561;0,07113610356252259;0,8011632358881571;2195;17369;5099;batchnorm;0,12458371438805316;14;29,0;26,0;30,0;;;True;4;sgd;minmax
75;2024-07-03 05:41:54.229898;0,4413444399833679;;relu;;;512;;0,9353245960429002;0,07411587802831227;0,5404830827919334;2195;17369;5099;batchnorm;0,38328814114442467;17;26,0;30,0;24,0;;;False;4;sgd;minmax
76;2024-07-03 05:43:33.877875;0,26967954635620117;;leaky_relu;;;128;;0,8482169779259615;0,08287823532098838;0,35968538676736744;2195;17369;5099;batchnorm;0,25088161214073057;10;30,0;25,0;;;0,06530647751954842;True;3;sgd;minmax
77;2024-07-03 05:47:56.720121;0,3673216998577118;;selu;;;16;;0,8927912644254111;0,08673837963091763;0,6526963741087235;2195;17369;5099;vanilla;0,10058085880252335;13;27,0;28,0;29,0;25,0;;True;5;sgd;normalizer
78;2024-07-03 05:52:35.493262;0,3668692111968994;;relu;;;128;;0,7815623785886734;0,09374776227894557;0,8506284330033158;2195;17369;5099;batchnorm;0,7747376312919215;12;18,0;;;;;True;2;sgd;minmax
79;2024-07-03 05:54:32.083226;3,161393642425537;;relu;0,18383509990698138;0,4030996539299554;64;;0,8322307231222469;0,07618335239783677;0,45690359720390616;2195;17369;5099;batchnorm;;9;28,0;27,0;27,0;;;;4;adam;maxabs
80;2024-07-03 05:56:58.139916;0,6503525972366333;;relu;;;256;;0,9467858616543349;0,06664563154698311;0,2818300703019027;2195;17369;5099;batchnorm;0,14571519549965162;3;15,0;12,0;15,0;;;True;4;sgd;minmax
81;2024-07-03 05:58:41.044518;0,31069231033325195;;relu;;;128;;0,8958710962628403;0,08478962322906383;0,4046996273802603;2195;17369;5099;batchnorm;0,7898119960815236;11;29,0;6,0;;;;True;3;sgd;minmax
82;2024-07-03 06:00:34.870174;0,23427946865558624;;relu;;;128;;0,9088680875940855;0,08879910039481616;0,6839527337070096;2195;17369;5099;batchnorm;0,6031339393083349;10;29,0;8,0;;;;True;3;sgd;minmax
83;2024-07-03 06:03:29.783512;0,25598207116127014;;relu;;;128;;0,9868984263573596;0,08141275145617458;0,693985092593151;2195;17369;5099;batchnorm;0,6015901150251878;24;28,0;3,0;;;;True;3;sgd;minmax
84;2024-07-03 06:06:07.021112;0,21683327853679657;;relu;;;128;;0,8799025087964399;0,08922951476229693;0,8720770929076865;2195;17369;5099;batchnorm;0,49831291301673547;10;30,0;8,0;;;;True;3;sgd;minmax
85;2024-07-03 06:08:16.264061;0,24144360423088074;;relu;;;128;;0,865016086736803;0,08935568924479154;0,8743708521686204;2195;17369;5099;batchnorm;0,48881182439265514;9;30,0;6,0;;;;True;3;sgd;minmax
86;2024-07-03 06:10:27.597995;0,2787512540817261;;relu;;;128;0,6741682919769192;0,8764994333402525;0,09101335076376917;0,9987985014785891;2195;17369;5099;dropout;0,5013618179488265;15;30,0;8,0;;;;True;3;sgd;minmax
87;2024-07-03 06:12:44.302070;0,3527461588382721;;relu;;;128;;0,8109645203240394;0,09473852707542009;0,6040270570429531;2195;17369;5099;batchnorm;0,3121547450128959;10;30,0;6,0;;;;True;3;sgd;minmax
88;2024-07-03 06:14:58.590507;0,37593844532966614;;relu;;;128;;0,9121988227401385;0,08854570018455644;0,7908135713385815;2195;17369;5099;batchnorm;0,420295833554797;9;29,0;;;;;True;2;sgd;minmax
89;2024-07-03 06:17:44.347090;0,28598976135253906;;relu;;;128;;0,8486952325406707;0,09837535248630762;0,5093417937987053;2195;17369;5099;batchnorm;0,6084881662328323;12;27,0;7,0;;;;False;3;sgd;minmax
90;2024-07-03 06:21:32.077198;0,5777257084846497;;leaky_relu;;;128;;0,9250914706826737;0,09639618944592293;0,8397235740628467;2195;17369;5099;batchnorm;0,33634771789761786;8;25,0;5,0;;;0,002936167478226663;True;3;sgd;minmax
91;2024-07-03 06:23:38.427187;0,29130250215530396;;relu;;;128;;0,7671578857389566;0,08896834381328647;0,6867469429237424;2195;17369;5099;batchnorm;0,8928676529079651;6;30,0;9,0;;;;True;3;sgd;minmax
92;2024-07-03 06:26:39.755073;0,2273307889699936;;relu;;;128;;0,8672708008754397;0,09215548090998232;0,8903370232177891;2195;17369;5099;batchnorm;0,7885808728890575;8;29,0;8,0;;;;True;3;sgd;minmax
93;2024-07-03 06:29:02.014569;0,3468358516693115;;relu;;;128;;0,8673090908967117;0,09093220561351237;0,866300776066832;2195;17369;5099;batchnorm;0,48541295825214836;7;;;;;;True;1;sgd;minmax
94;2024-07-03 06:31:00.717348;0,27273842692375183;;relu;;;128;;0,8323920174281644;0,09335238858613373;0,5978285252739528;2195;17369;5099;batchnorm;0,6860178753851857;11;29,0;8,0;;;;True;3;sgd;minmax
95;2024-07-03 06:32:59.751359;0,7297999262809753;;relu;;;128;;0,9324134894556293;0,08695178720807377;0,7290346666029147;2195;17369;5099;batchnorm;0,8291772593456105;9;28,0;4,0;;;;True;3;sgd;minmax
96;2024-07-03 06:35:17.056708;0,4523923695087433;;selu;;;128;;0,8857914763503342;0,07976306781621145;0,537663732970334;2195;17369;5099;vanilla;0,4122265014096175;10;30,0;8,0;;;;True;3;sgd;minmax
97;2024-07-03 06:37:16.391893;0,2481461614370346;;relu;;;128;;0,8069254709658282;0,09937629354025874;0,9082410938775558;2195;17369;5099;batchnorm;0,5844562965443737;7;27,0;7,0;;;;True;3;sgd;minmax
98;2024-07-03 06:40:03.543535;1176,7955322265625;;relu;0,6542655353516633;0,16793149878204994;128;;0,902006977745687;0,09193012824376723;0,7247149926330524;2195;17369;5099;batchnorm;;12;29,0;5,0;25,0;;;;4;adam;minmax
99;2024-07-03 06:42:45.252351;1,0029000043869019;;relu;;;512;;0,8540674002361006;0,09579017369056861;0,43964485337961595;2195;17369;5099;batchnorm;0,22656379030794382;13;28,0;6,0;;;;True;3;sgd;minmax
100;2024-07-03 06:44:25.238199;0,3845296800136566;;relu;;;32;;0,9560725599452242;0,08301478222459845;0,8793546191177342;2195;17369;5099;batchnorm;0,6907365531671745;21;26,0;21,0;;;;True;3;sgd;normalizer
101;2024-07-03 06:50:53.766956;0,2001105546951294;;relu;;;256;;0,7929467808148262;0,08595257437915284;0,6114852199201816;2195;17369;5099;batchnorm;0,9492989966191212;8;13,0;9,0;;;;True;3;sgd;maxabs
102;2024-07-03 06:53:14.101290;0,4342631697654724;;relu;;;256;;0,7949104536627163;0,0887514657469177;0,6304084123395306;2195;17369;5099;batchnorm;0,8378792379779698;9;13,0;9,0;;;;True;3;sgd;maxabs
103;2024-07-03 06:55:17.486578;0,36401596665382385;;relu;;;16;;0,8233563131224861;0,08521776393787553;0,7264736672726886;2195;17369;5099;batchnorm;0,5570341811480067;6;12,0;9,0;;;;True;3;sgd;minmax
104;2024-07-03 07:01:29.490217;1,2154572831402611e+31;;relu;;;128;;0,8702882566411245;0,07846434498559354;0,9917153477023817;2195;17369;5099;batchnorm;0,9864535563481812;8;30,0;11,0;;;;True;3;sgd;minmax
105;2024-07-03 07:02:58.556012;0,4772563874721527;;relu;;;128;;0,7388956593969082;0,09228992829033815;0,5511540600404277;2195;17369;5099;batchnorm;0,46883007275556;8;29,0;5,0;22,0;;;True;4;sgd;maxabs
106;2024-07-03 07:05:22.180355;0,35439470410346985;;relu;;;256;0,33483205291261187;0,8437606328571327;0,08142529774392741;0,8780493269005676;2195;17369;5099;dropout;0,7350605953762228;11;11,0;8,0;;;;True;3;sgd;minmax
107;2024-07-03 07:07:10.347218;0,7959671020507812;;relu;;;64;;0,8837034877076414;0,08663429911714338;0,5033962065252693;2195;17369;5099;batchnorm;0,6244231822263444;9;20,0;23,0;8,0;;;False;4;sgd;minmax
108;2024-07-03 07:09:52.572123;0,21818721294403076;;relu;;;128;;0,7760071916127221;0,07491525796057671;0,6117038625707634;2195;17369;5099;batchnorm;0,8682586765088335;10;29,0;11,0;;;;True;3;sgd;maxabs
109;2024-07-03 07:11:58.017682;0,26469743251800537;;leaky_relu;;;128;;0,7746850241089589;0,07364341055397841;0,6623138553303473;2195;17369;5099;batchnorm;0,8110181717700063;10;29,0;11,0;29,0;;0,02574972241005149;True;4;sgd;maxabs
110;2024-07-03 07:14:18.803273;0,237069234251976;;relu;;;128;;0,8022622981338285;0,07547576731366902;0,6004204472336815;2195;17369;5099;batchnorm;0,8704995292197059;11;28,0;10,0;;;;True;3;sgd;maxabs
111;2024-07-03 07:16:18.712724;123,73921966552734;;relu;;;128;;0,7976433122261053;0,07520024673660855;0,6107726649960575;2195;17369;5099;batchnorm;0,9871931132126337;11;28,0;10,0;;;;True;3;sgd;maxabs
112;2024-07-03 07:18:08.854415;0,4232128858566284;;relu;;;128;;0,8309314437204519;0,07805680306962258;0,7674198917368699;2195;17369;5099;batchnorm;0,8605790012810457;10;29,0;12,0;;;;True;3;sgd;maxabs
113;2024-07-03 07:20:23.671747;0,23242053389549255;;relu;;;128;;0,8110590793024516;0,07605684041702411;0,43657350594628086;2195;17369;5099;batchnorm;0,7085842813694149;14;27,0;9,0;;;;True;3;sgd;maxabs
114;2024-07-03 07:22:41.987861;0,34137436747550964;;relu;;;128;;0,7178519338381354;0,07223004848997917;0,43017819802515433;2195;17369;5099;batchnorm;0,653218651977119;14;27,0;9,0;;;;True;3;sgd;maxabs
115;2024-07-03 07:24:46.715068;0,26420000195503235;;relu;;;128;;0,7520584203747251;0,07012334960431925;0,3360180244063703;2195;17369;5099;batchnorm;0,7276681134388746;27;28,0;;;;;True;2;sgd;maxabs
