version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
98;2024-01-26 04:09:21.774458;0,616126537322998;;relu;;;32;;0,7675846438792683;0,053251652907624174;0,3238021399438615;2607;17222;5194;vanilla;0,018121749562216672;26;9,0;;;;;True;2;sgd;maxabs
99;2024-01-26 04:15:25.513022;0,5970703363418579;;relu;;;512;;0,7423685442377359;0,04788174380800444;0,36104003550972164;2607;17222;5194;vanilla;0,029123142369733884;25;15,0;;;;;True;2;sgd;minmax
100;2024-01-26 04:17:32.037410;0,6087962985038757;;relu;;;16;;0,8258809614731168;0,04441442464594461;0,19853383059966748;2607;17222;5194;vanilla;0,036726476623739;30;4,0;;;;;True;2;sgd;minmax
101;2024-01-26 04:26:38.881044;0,5976080298423767;;relu;;;32;;0,862645071885339;0,05637506772395496;0,265117571009975;2607;17222;5194;batchnorm;0,04527711442680905;24;17,0;;;;;True;2;sgd;minmax
102;2024-01-26 04:30:32.708553;0,6149691343307495;;selu;;;32;;0,7999149894891022;0,05075804700716972;0,5081182472238439;2607;17222;5194;vanilla;0,025608387008075825;26;14,0;;;;;True;2;sgd;minmax
103;2024-01-26 04:36:53.810537;0,6111111044883728;;leaky_relu;;;32;;0,8825469516262001;0,05374582786450166;0,41897857148953804;2607;17222;5194;vanilla;0,034753119774175084;28;;;;;0,02331663651166245;True;1;sgd;minmax
104;2024-01-26 04:42:10.567270;0,5997299551963806;;leaky_relu;;;32;;0,8278010915579739;0,061697046014418486;0,32884778138262083;2607;17222;5194;batchnorm;0,05329354357808277;10;10,0;;;;0,013943133778705003;True;2;sgd;minmax
105;2024-01-26 04:46:03.348232;0,5866126418113708;;selu;;;32;;0,7865377296737556;0,05872497210822607;0,47538343832963;2607;17222;5194;vanilla;0,04276285909838733;28;;;;;;True;1;sgd;normalizer
106;2024-01-26 04:54:05.535572;0,577929675579071;;leaky_relu;;;256;;0,848001700960133;0,06580869780481312;0,779523795954739;2607;17222;5194;batchnorm;0,02052900025097668;26;13,0;;;;0,006735998938369077;True;2;sgd;minmax
107;2024-01-26 04:56:00.974185;0,45949074625968933;;selu;;;32;;0,949541861953158;0,04708821749179998;0,5749475434057928;2607;17222;5194;vanilla;0,013472104461725387;24;;;;;;True;1;sgd;minmax
108;2024-01-26 04:59:41.167046;0,5706018805503845;;leaky_relu;0,8319504229207543;0,5967441697596354;64;0,21240300210329954;0,8677698904374513;0,06396229574199311;0,22383725819525208;2607;17222;5194;dropout;;11;11,0;;;;0,027152519205297015;;2;adam;minmax
109;2024-01-26 05:02:27.283409;0,45949074625968933;;relu;;;32;;0,9235103538666304;0,06944446818084904;0,6736551320959687;2607;17222;5194;vanilla;0,030283707238168298;13;19,0;;;;;False;2;sgd;minmax
110;2024-01-26 05:05:57.011106;0,6170910596847534;;selu;;;32;;0,9821197852289206;0,06072842086970955;0,3916514606556321;2607;17222;5194;batchnorm;0,02270112205103212;22;;;;;;True;1;sgd;minmax
111;2024-01-26 05:09:55.801196;0,6111111044883728;;selu;;;32;;0,9851028849631679;0,060436115797837364;0,38763820319366143;2607;17222;5194;batchnorm;0,016408085278262464;22;;;;;;True;1;sgd;minmax
112;2024-01-26 05:14:08.856738;0,6103395223617554;;selu;;;32;;0,9503712564163774;0,05549860026254175;0,28336137331706707;2607;17222;5194;batchnorm;0,023007483906185327;22;;;;;;True;1;sgd;minmax
