datetime;validation;test;batch_size;gamma_scheduler;gamma_tabnet;lr;mask_type;n_a;n_d;n_independent;n_shared;n_steps;pretraining_ratio
2023-12-21 11:12:27.552733;0,5306509774150693;;1024;0,9441749936985455;1,094997272486932;0,08056049839441846;entmax;10;30;3;2;8;0,23498316014847082
2023-12-21 11:23:17.564109;0,5272347694059594;;2048;0,8492745807106996;1,019754757164579;0,02871739034727599;entmax;55;32;1;1;4;0,2135683999059742
2023-12-21 11:27:41.957679;0,5295122414120327;;512;0,8809024613478478;1,0662744587850126;0,0327659147364512;entmax;9;12;1;1;3;0,25221678026569777
2023-12-21 11:33:01.575485;0,5262858227367622;;8192;0,8232110992166732;1,0432541047784232;0,04243921679504145;entmax;15;15;1;2;7;0,2254605180039176
2023-12-21 11:41:56.806332;0,5268551907382805;;512;0,8765205881472337;1,0349669046278496;0,150157915447276;sparsemax;8;14;1;1;4;0,2230262584450279
2023-12-21 11:46:29.591994;0,5264756120706017;;512;0,910836592818845;1,053830992258258;0,1500056591968716;sparsemax;8;21;1;1;4;0,20491480166286993
2023-12-21 11:50:18.659434;0,5247675080660467;;512;0,9589588475424542;1,0111536746679768;0,05971131528241115;sparsemax;9;13;1;1;4;0,22790124376233667
2023-12-21 11:55:37.743692;0,5276143480736383;;512;0,8879479660622206;1,0358905693566296;0,20547597488449207;sparsemax;31;11;1;1;4;0,2007582112105827
2023-12-21 12:01:29.469182;0,5279939267413172;;512;0,856245329228549;1,074689625378137;0,1128896125760687;sparsemax;8;24;1;1;8;0,21903745066503202
2023-12-21 12:10:06.673579;0,5289428734105144;;1024;0,8081642669091059;1,1221281875551168;0,0890349750161088;sparsemax;18;17;1;1;4;0,2680648296039366
2023-12-21 12:16:02.004500;0,5302713987473904;;512;0,9285850887631427;1,0174176875737317;0,049082326284980334;entmax;9;14;1;1;9;0,24481234282239583
2023-12-21 12:24:33.401867;0,4970582653254887;;4096;0,9785628451911987;1,1023255961395586;0,23954144640028707;sparsemax;14;59;2;2;7;0,2356249203289801
2023-12-21 12:30:45.724477;0,520592142721579;;512;0,8372977133584802;1,0616974069167429;0,1295401181733636;entmax;8;15;1;1;6;0,212855817227027
2023-12-21 12:36:07.592788;0,5262858227367622;;1024;0,9538013202170189;1,2984793051257326;0,02458241478505769;entmax;10;28;1;1;5;0,3510030863477407
2023-12-21 12:40:33.580484;0,5308407667489087;;1024;0,9463359328202078;1,090703783886417;0,08125027585870898;entmax;10;31;3;2;8;0,23586148184945846
2023-12-21 12:51:33.080676;0,5234389827291707;;1024;0,9394153107795586;1,0852387734048783;0,09813335687204372;entmax;11;31;3;2;8;0,2273569133138586
2023-12-21 13:07:36.842174;0,5238185613968495;;1024;0,7753542101722011;1,04457027888316;0,06508223427803049;entmax;22;29;3;2;8;0,2208056299669812
2023-12-21 13:23:40.377484;0,5279939267413172;;1024;0,9064122162964866;1,0263719557520223;0,16839059903369008;entmax;9;26;2;2;8;0,2947263636824028
2023-12-21 13:33:04.539196;0,5298918200797115;;1024;0,9700240949543366;1,3962621684601655;0,07644903401498128;entmax;10;19;4;2;8;0,2551244956034432
2023-12-21 13:45:25.133250;0,5319795027519454;;512;0,9884626445421532;1,0676842198648144;0,054826672750051486;entmax;9;22;4;4;4;0,2381449829866569
