version;datetime;validation;test;batch_size;gamma_scheduler;gamma_tabnet;len_test;len_train;len_val;lr;mask_type;n_a;n_d;n_independent;n_shared;n_steps;pretraining_ratio
303;2024-01-18 14:18:49.756501;0,5276143480736383;;512;0,401423768486012;1,3759331745167458;2631;17667;5269;0,044360410643004944;entmax;23;46;3;2;6;0,3318678719860595
304;2024-01-18 14:29:35.474630;0,5251470867337256;;8192;0,5531077561176555;1,3524472451341314;2631;17667;5269;0,018018526945757972;entmax;17;23;2;1;3;0,2676604265477038
305;2024-01-18 14:34:25.208186;0,5272347694059594;;512;0,7115760881314833;1,4220440963222087;2631;17667;5269;0,07896360030734643;entmax;10;36;2;3;6;0,25134460080469184
306;2024-01-18 14:43:18.173647;0,5257164547352439;;512;0,6091684369112478;1,3165382969104966;2631;17667;5269;0,03080460038999394;sparsemax;18;14;1;3;3;0,3145074476999826
307;2024-01-18 14:47:08.631579;0,5276143480736383;;512;0,6348882267604351;1,3892431017800924;2631;17667;5269;0,40449414907729625;entmax;15;22;3;2;7;0,24195268955721264
308;2024-01-18 14:54:43.077429;0,5268551907382805;;512;0,4630714879779755;1,3408470645556676;2631;17667;5269;0,007664116076666886;entmax;35;21;2;3;6;0,2790154740871043
309;2024-01-18 15:11:48.187717;0,528373505408996;;512;0,13910033813664258;1,36540699622875;2631;17667;5269;0,020658536125521897;entmax;45;12;3;3;3;0,33955079141982836
310;2024-01-18 15:17:00.865752;0,5310305560827482;;512;0,5335263768398185;1,380309153004621;2631;17667;5269;0,10645199002666268;entmax;8;19;2;3;6;0,3899867479664543
311;2024-01-18 15:25:53.216546;0,5147086733725564;;512;0,5349727238082804;1,407856648749032;2631;17667;5269;0,19848479525668702;entmax;8;18;2;3;6;0,4083104938435086
312;2024-01-18 15:32:24.098813;0,5281837160751566;;512;0,5726767809330969;1,3844701929130196;2631;17667;5269;0,09766034280749393;entmax;9;19;2;2;6;0,39231358912924924
313;2024-01-18 15:43:50.484505;0,5105333080280888;;512;0,5489040675365319;1,4381103879105894;2631;17667;5269;0,10551415505311819;entmax;10;39;2;4;6;0,37981657348942216
314;2024-01-18 15:49:41.188419;0,4181059024482824;;512;0,5236538867655613;1,3959172246957492;2631;17667;5269;0,9801861231105102;entmax;8;20;2;3;6;0,3593669453295448
315;2024-01-18 15:54:56.845259;0,5279939267413172;;512;0,7692239621051349;1,367671360823984;2631;17667;5269;0,07131851905904381;entmax;11;50;2;1;6;0,39839915094405753
316;2024-01-18 16:03:36.678416;0,52704498007212;;512;0,5953272915300071;1,4229955851649774;2631;17667;5269;0,08154371120332657;entmax;19;19;2;2;7;0,2632221391778546
317;2024-01-18 16:12:09.816319;0,5262858227367622;;512;0,5100528415430969;1,2864728869125022;2631;17667;5269;0,06224095773603381;entmax;30;18;2;3;5;0,2747267994799732
318;2024-01-18 16:26:45.220151;0,5245777187322073;;1024;0,4299228737679557;1,984579461869539;2631;17667;5269;0,04359207193236366;entmax;14;21;2;3;6;0,294227493300448
319;2024-01-18 16:35:20.977085;0,52704498007212;;512;0,5414535576473013;1,3616227042948552;2631;17667;5269;0,10900914296117178;entmax;9;25;2;2;6;0,35512352574599165
320;2024-01-18 16:47:30.821207;0,522300246726134;;4096;0,7321445003863778;1,3323115113370803;2631;17667;5269;0,05115384239930885;entmax;15;22;2;3;6;0,25408052970880945
321;2024-01-18 16:58:35.907514;0,5260960334029228;;512;0,5837094970676919;1,381315528137158;2631;17667;5269;0,06209957063424457;entmax;24;20;2;3;7;0,267251559705785
322;2024-01-18 17:13:18.671154;0,530081609413551;;512;0,4932008393662107;1,4095648668084961;2631;17667;5269;0,1200333201680918;entmax;22;23;2;5;6;0,2853925812532391
323;2024-01-18 17:31:00.960041;0,5247675080660467;;512;0,5607864341975515;1,31322444170876;2631;17667;5269;0,03836994513780306;entmax;10;34;2;2;10;0,37552352780818005
324;2024-01-18 17:47:40.010548;0,528373505408996;;512;0,8039684364930031;1,3491264970290298;2631;17667;5269;0,07467060707990512;entmax;9;17;2;3;6;0,21869909970024787
325;2024-01-18 17:57:11.051866;0,5249572973998862;;512;0,5268495644994955;1,3952342290974022;2631;17667;5269;0,014075152549056901;sparsemax;11;9;2;3;8;0,345897094332219
326;2024-01-18 18:08:50.072030;0,520592142721579;;512;0,4768069291174213;1,801390003053815;2631;17667;5269;0,1345090934571351;entmax;21;13;2;1;7;0,23510347295702613
327;2024-01-18 18:16:18.776811;0,5321692920857848;;2048;0,7520504585349913;1,3751792434907848;2631;17667;5269;0,017135551109662372;entmax;8;24;2;3;6;0,2607219056169213
328;2024-01-18 18:26:32.217169;0,5281837160751566;;2048;0,753458141869866;1,3325906376227643;2631;17667;5269;0,016884161192376904;entmax;16;24;3;3;6;0,2633256609059894
329;2024-01-18 18:40:38.540117;0,5185044600493453;;2048;0,7697612197896601;1,699812217478863;2631;17667;5269;0,015317568761946884;entmax;9;26;2;2;9;0,2733477897222053
330;2024-01-18 18:57:41.864907;0,5243879293983678;;2048;0,7260441963318681;1,300428915604918;2631;17667;5269;0,020060540433416603;entmax;56;14;3;3;3;0,25784344663136294
331;2024-01-18 19:06:10.795028;0,5217308787246157;;2048;0,7865937875363416;1,3610548925167647;2631;17667;5269;0,02557763301082075;entmax;10;58;2;3;6;0,2484910897979626
332;2024-01-18 19:14:10.582702;0,5259062440690834;;2048;0,7419506157363668;1,4436973183185187;2631;17667;5269;0,011938037946504962;entmax;8;25;2;3;5;0,315338297965867
333;2024-01-18 19:27:15.311171;0,5217308787246157;;2048;0,3881751684483088;1,4187399378571048;2631;17667;5269;0,016704029709712916;entmax;20;38;3;2;3;0,29190797820936504
334;2024-01-18 19:34:17.552228;0,5245777187322073;;8192;0,450835478372956;1,21809305140071;2631;17667;5269;0,018783024662899217;entmax;55;24;2;3;6;0,2791875118810454
335;2024-01-18 19:49:31.572916;0,5268551907382805;;512;0,7560072383057236;1,3479773364872623;2631;17667;5269;0,02316155528454008;entmax;30;8;2;3;7;0,307223168588736
336;2024-01-18 20:03:48.689631;0,5260960334029228;;2048;0,625142422154232;1,2737298500780427;2631;17667;5269;0,013436527342066415;entmax;25;27;3;2;3;0,4601619284205874
337;2024-01-18 20:08:45.255207;0,5255266654014045;;512;0,41264897372742987;1,373452665066068;2631;17667;5269;0,032433414504916915;entmax;9;23;2;3;4;0,24871675550235234
338;2024-01-18 20:18:42.768281;0,5285632947428355;;512;0,3645589890033769;1,3256662082726716;2631;17667;5269;0,02801203212064852;entmax;11;40;3;1;6;0,2633165759656258
