matchId;Div;season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;pagerank_1_H;pagerank_1_A;pagerank_2_H;pagerank_2_A;pagerank_5_H;pagerank_5_A;pagerank_10_H;pagerank_10_A
17930;E0;T96-97;1996-11-16;Wimbledon;Coventry;2.0;2.0;D;0,4256202427978673;0,296707262193168;0,3216181871984344;0,2708269867947242;0,3612700307000154;0,253138525286312;0,6804259098216675;0,4964273527555925
17897;E0;T96-97;1996-10-19;Middlesbrough;Tottenham;0.0;3.0;A;0,188076333027225;0,3466845537550002;0,2425771812899503;0,3684091459868617;0,2713056318675236;0,3027752317011685;0,4207758626411562;0,7775011067859813
17942;E0;T96-97;1996-11-24;Arsenal;Tottenham;3.0;1.0;H;0,6732945574028785;0,1943665309125374;0,4960454499905196;0,3136135770707123;0,3770342052423416;0,3027752317011685;0,6684303393390416;0,7775011067859813
17881;E0;T96-97;1996-09-29;Man United;Tottenham;2.0;0.0;H;0,4058434311061762;0,2781761659363024;0,5806537943135952;0,3645303790950338;1,0;1,0;0,8967879906441079;0,7775011067859813
17959;E0;T96-97;1996-12-07;Coventry;Tottenham;1.0;2.0;A;0,90729361671026;0,1943665309125374;0,5058252694681271;0,3136135770707123;0,253138525286312;0,3027752317011685;0,4964273527555925;0,7775011067859813
17967;E0;T96-97;1996-12-14;Leeds;Tottenham;0.0;0.0;D;0,1976583741888207;0,1943665309125374;0,2335923618166549;0,3136135770707123;0,331514283494381;0,3027752317011685;0,9605928477645932;0,7775011067859813
17843;E0;T96-97;1996-09-04;Wimbledon;Tottenham;1.0;0.0;H;0,1500876669436462;1,0;0,1500811528591003;1,0;1,0;1,0;0,6804259098216675;0,7775011067859813
17904;E0;T96-97;1996-10-26;Chelsea;Tottenham;3.0;1.0;H;0,2895967306513134;0,3466845537550002;0,3570377661145748;0,3684091459868617;0,3088744394938438;0,3027752317011685;0,4003081106469074;0,7775011067859813
17883;E0;T96-97;1996-09-30;Newcastle;Aston Villa;4.0;3.0;H;0,4742446811340856;0,5620642303752663;0,5810623485496538;0,7007936415552389;1,0;1,0;1,0;0,3975164368084838
17935;E0;T96-97;1996-11-23;Coventry;Aston Villa;1.0;2.0;A;0,90729361671026;0,193664299965027;0,5058252694681271;0,3486363151802694;0,253138525286312;0,3391535039682535;0,4964273527555925;0,3975164368084838
17890;E0;T96-97;1996-10-12;Tottenham;Aston Villa;1.0;0.0;H;0,2781761659363024;0,5620642303752663;0,3645303790950338;0,7007936415552389;1,0;1,0;0,7775011067859813;0,3975164368084838
17956;E0;T96-97;1996-12-04;West Ham;Aston Villa;0.0;2.0;A;0,273632555900515;0,193664299965027;0,4153189293469896;0,3486363151802694;0,2980347019450403;0,3391535039682535;0,4674181048205762;0,3975164368084838
17839;E0;T96-97;1996-09-04;Everton;Aston Villa;0.0;1.0;A;1,0;0,1500876669436462;1,0;1,0;1,0;1,0;0,5977900633734052;0,3975164368084838
17909;E0;T96-97;1996-10-26;Sunderland;Aston Villa;1.0;0.0;H;0,244089545649551;0,4454769436028096;0,2600815575721654;0,4589778320741681;0,2428071902015013;0,3391535039682535;0,6111406370062203;0,3975164368084838
17963;E0;T96-97;1996-12-07;Southampton;Aston Villa;0.0;1.0;A;0,576709095054214;0,193664299965027;0,5820055556090283;0,3486363151802694;0,2418345688999179;0,3391535039682535;0,8431561148189817;0,3975164368084838
17972;E0;T96-97;1996-12-17;Coventry;Newcastle;2.0;1.0;H;0,4020855742511576;0,389766560718437;0,3926598238336132;0,4755384810336311;0,4336182054168498;0,7734732495173916;0,4974869780931816;0,859087843967624
18010;E0;T96-97;1997-01-11;Aston Villa;Newcastle;2.0;2.0;D;0,5171886347912342;0,389766560718437;0,5200519070834524;0,4755384810336311;0,5770251739904532;0,7734732495173916;0,6615686637186916;0,859087843967624
17985;E0;T96-97;1996-12-26;Blackburn;Newcastle;1.0;0.0;H;0,7491298748753065;0,389766560718437;0,6631961140848316;0,4755384810336311;0,7989574649601147;0,7734732495173916;0,842360947365086;0,859087843967624
18025;E0;T96-97;1997-01-18;Southampton;Newcastle;2.0;2.0;D;0,3600898865518677;0,5937923553451304;0,2562569485110244;0,6417879979869586;0,66139597965362;0,7734732495173916;0,5488093987375108;0,859087843967624
18113;E0;T96-97;1997-03-23;Wimbledon;Newcastle;1.0;1.0;D;0,4168642275069906;0,455311751903915;0,502036164390079;0,6353837365739777;0,4829144488133685;0,6934491742628811;0,7084389945107059;0,859087843967624
18135;E0;T96-97;1997-04-13;Sheffield Weds;Newcastle;1.0;1.0;D;0,5708901459224085;0,455311751903915;0,7049395469854741;0,6353837365739777;0,5096253495724224;0,6934491742628811;0,587106302346685;0,859087843967624
18058;E0;T96-97;1997-02-22;Middlesbrough;Newcastle;0.0;1.0;A;0,4361110171394194;0,7558304813362923;0,3944318637647102;0,9734332147341148;0,3972637487057381;0,6934491742628811;0,4127571710308751;0,859087843967624
18086;E0;T96-97;1997-03-10;Liverpool;Newcastle;4.0;3.0;H;0,9559459435928772;0,7558304813362923;0,990917009908071;0,9734332147341148;0,694567664254297;0,6934491742628811;0,7639832068121096;0,859087843967624
17995;E0;T96-97;1996-12-28;Coventry;Middlesbrough;3.0;0.0;H;0,4020855742511576;0,3088318070354749;0,3926598238336132;0,2952388126163623;0,4336182054168498;0,3710118974736589;0,4974869780931816;0,4127571710308751
18003;E0;T96-97;1997-01-01;Arsenal;Middlesbrough;2.0;0.0;H;0,6767098541829941;0,3088318070354749;0,7145363127409305;0,2952388126163623;0,7670703358820935;0,3710118974736589;0,7646418924083201;0,4127571710308751
18046;E0;T96-97;1997-02-01;Wimbledon;Middlesbrough;1.0;1.0;D;0,6262330381023693;0,3899315914909782;0,5039969221902504;0,2591939401208678;0,6828750008162628;0,3710118974736589;0,7084389945107059;0,4127571710308751
18128;E0;T96-97;1997-04-09;West Ham;Middlesbrough;0.0;0.0;D;0,4147204693657874;0,3616265190264696;0,4857768145721509;0,4042805425994214;0,4508169132029684;0,3972637487057381;0,6145428315257911;0,4127571710308751
18094;E0;T96-97;1997-03-15;Leicester;Middlesbrough;1.0;3.0;A;0,4681208112042151;0,4361110171394194;0,3855993602216662;0,3944318637647102;0,3486383613051771;0,3972637487057381;0,4855668495920036;0,4127571710308751
18071;E0;T96-97;1997-03-01;Sheffield Weds;Middlesbrough;3.0;1.0;H;0,6422295869821226;0,4361110171394194;0,6846270690309691;0,3944318637647102;0,5096253495724224;0,3972637487057381;0,587106302346685;0,4127571710308751
18005;E0;T96-97;1997-01-01;Coventry;Sunderland;2.0;2.0;D;0,4020855742511576;0,6392324954988837;0,3926598238336132;0,5485944971668613;0,4336182054168498;0,4916571573417568;0,4974869780931816;0,5223177880334103
18038;E0;T96-97;1997-02-01;Aston Villa;Sunderland;1.0;0.0;H;0,8620500679156631;0,584330903071915;0,6809635765467646;0,4224450437115047;0,5770251739904532;0,4916571573417568;0,6615686637186916;0,5223177880334103
18065;E0;T96-97;1997-03-01;Blackburn;Sunderland;1.0;0.0;H;0,4522392363622391;0,4786015020260762;0,5283017756703974;0,4452912748013216;0,5488402750425204;0,4855141401223565;0,842360947365086;0,5223177880334103
17978;E0;T96-97;1996-12-21;Man United;Sunderland;5.0;0.0;H;0,6062810241476572;0,6392324954988837;0,5885232822818987;0,5485944971668613;0,8480171567075842;0,4916571573417568;0,8975356615313334;0,5223177880334103
18001;E0;T96-97;1996-12-28;West Ham;Sunderland;2.0;0.0;H;0,5598912003523409;0,6392324954988837;0,5818301968171474;0,5485944971668613;0,6146412728464468;0,4916571573417568;0,6145428315257911;0,5223177880334103
18032;E0;T96-97;1997-01-29;Leicester;Sunderland;1.0;1.0;D;0,2762750221408655;0,584330903071915;0,2454466214950308;0,4224450437115047;0,499160113547017;0,4916571573417568;0,4855668495920036;0,5223177880334103
18089;E0;T96-97;1997-03-12;Sheffield Weds;Sunderland;2.0;1.0;H;0,6422295869821226;0,4786015020260762;0,6846270690309691;0,4452912748013216;0,5096253495724224;0,4855141401223565;0,587106302346685;0,5223177880334103
18100;E0;T96-97;1997-03-16;Chelsea;Sunderland;6.0;2.0;H;0,7494931030178282;0,4786015020260762;0,6859297056977978;0,4452912748013216;0,4873695784555912;0,4855141401223565;0,6490244347989401;0,5223177880334103
18119;E0;T96-97;1997-04-05;Newcastle;Sunderland;1.0;1.0;D;0,455311751903915;0,4334828254688598;0,6353837365739777;0,4819213928147662;0,6934491742628811;0,4855141401223565;0,859087843967624;0,5223177880334103
18021;E0;T96-97;1997-01-18;Coventry;Man United;0.0;2.0;A;0,3107706918046575;0,7373047964311804;0,2732623086696517;0,5811619751660035;0,4336182054168498;0,8480171567075842;0,4974869780931816;0,8975356615313334
18131;E0;T96-97;1997-04-12;Blackburn;Man United;2.0;3.0;A;0,5591047160967495;0,7621299820003686;0,7820390745177435;0,8452094780780802;0,5488402750425204;0,7011742152882846;0,842360947365086;0,8975356615313334
18050;E0;T96-97;1997-02-19;Arsenal;Man United;1.0;2.0;A;0,6950707661621373;0,92997120984575;0,6131106266448837;0,9076700674335532;0,5765351600044815;0,7011742152882846;0,7646418924083201;0,8975356615313334
17989;E0;T96-97;1996-12-26;Nott'm Forest;Man United;0.0;4.0;A;0,3470483678420711;0,6062810241476572;0,4692356869036603;0,5885232822818987;0,560958412303589;0,8480171567075842;0,5795942250703879;0,8975356615313334
18019;E0;T96-97;1997-01-12;Tottenham;Man United;1.0;2.0;A;0,5357853129065894;0,6062810241476572;0,5851295271046302;0,5885232822818987;0,597996591608981;0,8480171567075842;0,678023025878734;0,8975356615313334
17974;E0;T96-97;1996-12-18;Sheffield Weds;Man United;1.0;1.0;D;0,5576000503017059;0,6062810241476572;0,5005772454641051;0,5885232822818987;0,5308503739770684;0,8480171567075842;0,587106302346685;0,8975356615313334
18108;E0;T96-97;1997-03-22;Everton;Man United;0.0;2.0;A;0,4473834982418802;0,7621299820003686;0,6530881866637219;0,8452094780780802;0,5769043014985645;0,7011742152882846;0,5700792099950024;0,8975356615313334
18054;E0;T96-97;1997-02-22;Chelsea;Man United;1.0;1.0;D;0,7494931030178282;0,92997120984575;0,6859297056977978;0,9076700674335532;0,4873695784555912;0,7011742152882846;0,6490244347989401;0,8975356615313334
18085;E0;T96-97;1997-03-08;Sunderland;Man United;2.0;1.0;H;0,4786015020260762;0,92997120984575;0,4452912748013216;0,9076700674335532;0,4855141401223565;0,7011742152882846;0,5223177880334103;0,8975356615313334
18106;E0;T96-97;1997-03-22;Coventry;West Ham;1.0;3.0;A;0,4584158482259497;0,4147204693657874;0,5412126521533565;0,4857768145721509;0,3522037787292095;0,4508169132029684;0,4974869780931816;0,6145428315257911
18091;E0;T96-97;1997-03-15;Aston Villa;West Ham;0.0;0.0;D;0,6210565662414318;0,5549376538450118;0,6587941233149386;0,4389096657390427;0,5718295743660942;0,4508169132029684;0,6615686637186916;0,6145428315257911
18039;E0;T96-97;1997-02-01;Blackburn;West Ham;2.0;1.0;H;0,5162098166185903;0,5468906707919408;0,4592366922733417;0,3732924409808799;0,7989574649601147;0,6146412728464468;0,842360947365086;0,6145428315257911
18134;E0;T96-97;1997-04-12;Southampton;West Ham;2.0;0.0;H;0,4428830559191197;0,4147204693657874;0,5959776253094339;0,4857768145721509;0,5192273872944024;0,4508169132029684;0,5488093987375108;0,6145428315257911
18101;E0;T96-97;1997-03-18;Wimbledon;West Ham;1.0;1.0;D;0,4168642275069906;0,4147204693657874;0,502036164390079;0,4857768145721509;0,4829144488133685;0,4508169132029684;0,7084389945107059;0,6145428315257911
17975;E0;T96-97;1996-12-21;Chelsea;West Ham;3.0;1.0;H;0,5583100520328279;0,5598912003523409;0,4944074418413399;0,5818301968171474;0,6252178435459669;0,6146412728464468;0,6490244347989401;0,6145428315257911
18068;E0;T96-97;1997-03-01;Leeds;West Ham;1.0;0.0;H;0,3505897975266916;0,5549376538450118;0,3030467419034879;0,4389096657390427;0,5519224144729034;0,4508169132029684;0,7331326763705203;0,6145428315257911
18013;E0;T96-97;1997-01-11;Liverpool;West Ham;0.0;0.0;D;0,7407192976477878;0,5598912003523409;0,8021832043290527;0,5818301968171474;0,801239020311262;0,6146412728464468;0,7639832068121096;0,6145428315257911
18048;E0;T96-97;1997-02-15;Derby;West Ham;1.0;0.0;H;0,2568164905911252;0,5549376538450118;0,2692564625189274;0,4389096657390427;0,3874680295362063;0,4508169132029684;0,5979969001336485;0,6145428315257911
18124;E0;T96-97;1997-04-09;Coventry;Chelsea;3.0;1.0;H;0,4584158482259497;0,5737416537409861;0,5412126521533565;0,5562616151782876;0,3522037787292095;0,4873695784555912;0,4974869780931816;0,6490244347989401
17984;E0;T96-97;1996-12-26;Aston Villa;Chelsea;0.0;2.0;A;0,5171886347912342;0,5583100520328279;0,5200519070834524;0,4944074418413399;0,5770251739904532;0,6252178435459669;0,6615686637186916;0,6490244347989401
18090;E0;T96-97;1997-03-12;West Ham;Chelsea;3.0;2.0;H;0,5549376538450118;0,7494931030178282;0,4389096657390427;0,6859297056977978;0,4508169132029684;0,4873695784555912;0,6145428315257911;0,6490244347989401
18015;E0;T96-97;1997-01-11;Nott'm Forest;Chelsea;2.0;0.0;H;0,3470483678420711;0,5583100520328279;0,4692356869036603;0,4944074418413399;0,560958412303589;0,6252178435459669;0,5795942250703879;0,6490244347989401
18045;E0;T96-97;1997-02-01;Tottenham;Chelsea;1.0;2.0;A;0,3856040128247268;0,6711145420695859;0,3498522424539882;0,4822762267488218;0,597996591608981;0,6252178435459669;0,678023025878734;0,6490244347989401
18109;E0;T96-97;1997-03-22;Middlesbrough;Chelsea;1.0;0.0;H;0,3616265190264696;0,5737416537409861;0,4042805425994214;0,5562616151782876;0,3972637487057381;0,4873695784555912;0,4127571710308751;0,6490244347989401
18066;E0;T96-97;1997-03-01;Derby;Chelsea;3.0;2.0;H;0,2568164905911252;0,7494931030178282;0,2692564625189274;0,6859297056977978;0,3874680295362063;0,4873695784555912;0,5979969001336485;0,6490244347989401
18055;E0;T96-97;1997-02-22;Coventry;Everton;0.0;0.0;D;0,5977265675749869;0,6187469098734113;0,5013727367417967;0,622639133103051;0,3522037787292095;0,5769043014985645;0,4974869780931816;0,5700792099950024
18116;E0;T96-97;1997-04-05;Aston Villa;Everton;3.0;1.0;H;0,4693188122500906;0,4473834982418802;0,5682288555119756;0,6530881866637219;0,5718295743660942;0,5769043014985645;0,6615686637186916;0,5700792099950024
18081;E0;T96-97;1997-03-05;Southampton;Everton;2.0;2.0;D;0,6419164620372002;0,6187469098734113;0,822397473271962;0,622639133103051;0,5192273872944024;0,5769043014985645;0,5488093987375108;0,5700792099950024
18027;E0;T96-97;1997-01-19;Arsenal;Everton;3.0;1.0;H;0,6940668130832048;0,4439156855284688;0,5163618916568559;0,4310488822826483;0,7670703358820935;0,5794835675879441;0,7646418924083201;0,5700792099950024
18016;E0;T96-97;1997-01-11;Sheffield Weds;Everton;2.0;1.0;H;0,5576000503017059;0,4385097660084369;0,5005772454641051;0,4531036536418219;0,5308503739770684;0,5794835675879441;0,587106302346685;0,5700792099950024
17988;E0;T96-97;1996-12-26;Middlesbrough;Everton;4.0;2.0;H;0,3088318070354749;0,4385097660084369;0,2952388126163623;0,4531036536418219;0,3710118974736589;0,5794835675879441;0,4127571710308751;0,5700792099950024
18084;E0;T96-97;1997-03-08;Leeds;Everton;1.0;0.0;H;0,3505897975266916;0,6187469098734113;0,3030467419034879;0,622639133103051;0,5519224144729034;0,5769043014985645;0,7331326763705203;0,5700792099950024
18034;E0;T96-97;1997-01-29;Newcastle;Everton;4.0;1.0;H;0,5937923553451304;0,4439156855284688;0,6417879979869586;0,4310488822826483;0,7734732495173916;0,5794835675879441;0,859087843967624;0,5700792099950024
18075;E0;T96-97;1997-03-03;Coventry;Wimbledon;1.0;1.0;D;0,5977265675749869;0,3522607664206901;0,5013727367417967;0,373704576596446;0,3522037787292095;0,4829144488133685;0,4974869780931816;0,7084389945107059
17982;E0;T96-97;1996-12-22;Aston Villa;Wimbledon;5.0;0.0;H;0,5171886347912342;0,6492218969548766;0,5200519070834524;0,7081649649366324;0,5770251739904532;0,6828750008162628;0,6615686637186916;0,7084389945107059
18092;E0;T96-97;1997-03-15;Blackburn;Wimbledon;3.0;1.0;H;0,4522392363622391;0,3522607664206901;0,5283017756703974;0,373704576596446;0,5488402750425204;0,4829144488133685;0,842360947365086;0,7084389945107059
18064;E0;T96-97;1997-02-26;Southampton;Wimbledon;0.0;0.0;D;0,6419164620372002;0,3522607664206901;0,822397473271962;0,373704576596446;0,5192273872944024;0,4829144488133685;0,5488093987375108;0,7084389945107059
18062;E0;T96-97;1997-02-23;Arsenal;Wimbledon;0.0;1.0;A;0,6950707661621373;0,3522607664206901;0,6131106266448837;0,373704576596446;0,5765351600044815;0,4829144488133685;0,7646418924083201;0,7084389945107059
18033;E0;T96-97;1997-01-29;Man United;Wimbledon;2.0;1.0;H;0,7373047964311804;0,6262330381023693;0,5811619751660035;0,5039969221902504;0,8480171567075842;0,6828750008162628;0,8975356615313334;0,7084389945107059
18022;E0;T96-97;1997-01-18;Leicester;Wimbledon;1.0;0.0;H;0,2762750221408655;0,6262330381023693;0,2454466214950308;0,5039969221902504;0,499160113547017;0,6828750008162628;0,4855668495920036;0,7084389945107059
18121;E0;T96-97;1997-04-05;Tottenham;Wimbledon;1.0;0.0;H;0,4719910181963557;0,4168642275069906;0,5963835416162501;0,502036164390079;0,5334334581695416;0,4829144488133685;0,678023025878734;0,7084389945107059
17997;E0;T96-97;1996-12-28;Everton;Wimbledon;1.0;3.0;A;0,4385097660084369;0,6492218969548766;0,4531036536418219;0,7081649649366324;0,5794835675879441;0,6828750008162628;0,5700792099950024;0,7084389945107059
18083;E0;T96-97;1997-03-08;Coventry;Leicester;0.0;0.0;D;0,5977265675749869;0,4681208112042151;0,5013727367417967;0,3855993602216662;0,3522037787292095;0,3486383613051771;0,4974869780931816;0,4855668495920036
18111;E0;T96-97;1997-03-22;Southampton;Leicester;2.0;2.0;D;0,4428830559191197;0,5140013368969885;0,5959776253094339;0,5123322330430209;0,5192273872944024;0,3486383613051771;0,5488093987375108;0,4855668495920036
18130;E0;T96-97;1997-04-12;Arsenal;Leicester;2.0;0.0;H;0,605935963619625;0,5140013368969885;0,7792831779413225;0,5123322330430209;0,5765351600044815;0,3486383613051771;0,7646418924083201;0,4855668495920036
18073;E0;T96-97;1997-03-01;Wimbledon;Leicester;1.0;3.0;A;0,3522607664206901;0,4681208112042151;0,373704576596446;0,3855993602216662;0,4829144488133685;0,3486383613051771;0,7084389945107059;0,4855668495920036
18126;E0;T96-97;1997-04-09;Everton;Leicester;1.0;1.0;D;0,4473834982418802;0,5140013368969885;0,6530881866637219;0,5123322330430209;0,5769043014985645;0,3486383613051771;0,5700792099950024;0,4855668495920036
18012;E0;T96-97;1997-01-11;Leeds;Leicester;3.0;0.0;H;0,4212122242561187;0,4088263161701398;0,5012269022544665;0,371789748253334;0,7235966900595483;0,499160113547017;0,7331326763705203;0,4855668495920036
17987;E0;T96-97;1996-12-26;Liverpool;Leicester;1.0;1.0;D;0,7407192976477878;0,4088263161701398;0,8021832043290527;0,371789748253334;0,801239020311262;0,499160113547017;0,7639832068121096;0,4855668495920036
18047;E0;T96-97;1997-02-02;Newcastle;Leicester;4.0;3.0;H;0,5937923553451304;0,2762750221408655;0,6417879979869586;0,2454466214950308;0,7734732495173916;0,499160113547017;0,859087843967624;0,4855668495920036
18030;E0;T96-97;1997-01-29;Aston Villa;Sheffield Weds;0.0;1.0;A;0,8620500679156631;0,6642362996493673;0,6809635765467646;0,4900258111002699;0,5770251739904532;0,5308503739770684;0,6615686637186916;0,587106302346685
18060;E0;T96-97;1997-02-22;Southampton;Sheffield Weds;2.0;3.0;A;0,6419164620372002;0,6422295869821226;0,822397473271962;0,6846270690309691;0,5192273872944024;0,5096253495724224;0,5488093987375108;0,587106302346685
18095;E0;T96-97;1997-03-15;Man United;Sheffield Weds;2.0;0.0;H;0,92997120984575;0,6422295869821226;0,9076700674335532;0,6846270690309691;0,7011742152882846;0,5096253495724224;0,8975356615313334;0,587106302346685
18080;E0;T96-97;1997-03-05;Nott'm Forest;Sheffield Weds;0.0;3.0;A;0,9541774255848984;0,6422295869821226;0,7525486353437135;0,6846270690309691;0,5911481026775193;0,5096253495724224;0,5795942250703879;0,587106302346685
17981;E0;T96-97;1996-12-21;Tottenham;Sheffield Weds;1.0;1.0;D;0,5357853129065894;0,5576000503017059;0,5851295271046302;0,5005772454641051;0,597996591608981;0,5308503739770684;0,678023025878734;0,587106302346685
17994;E0;T96-97;1996-12-28;Chelsea;Sheffield Weds;2.0;2.0;D;0,5583100520328279;0,5576000503017059;0,4944074418413399;0,5005772454641051;0,6252178435459669;0,5308503739770684;0,6490244347989401;0,587106302346685
18024;E0;T96-97;1997-01-18;Middlesbrough;Sheffield Weds;4.0;2.0;H;0,3899315914909782;0,6642362996493673;0,2591939401208678;0,4900258111002699;0,3710118974736589;0,5308503739770684;0,4127571710308751;0,587106302346685
18052;E0;T96-97;1997-02-19;Derby;Sheffield Weds;2.0;2.0;D;0,2568164905911252;0,6422295869821226;0,2692564625189274;0,6846270690309691;0,3874680295362063;0,5096253495724224;0,5979969001336485;0,587106302346685
18051;E0;T96-97;1997-02-19;Aston Villa;Coventry;2.0;1.0;H;0,6210565662414318;0,5977265675749869;0,6587941233149386;0,5013727367417967;0,5718295743660942;0,3522037787292095;0,6615686637186916;0,4974869780931816
18011;E0;T96-97;1997-01-11;Blackburn;Coventry;4.0;0.0;H;0,7491298748753065;0,4020855742511576;0,6631961140848316;0,3926598238336132;0,7989574649601147;0,4336182054168498;0,842360947365086;0,4974869780931816
18069;E0;T96-97;1997-03-01;Man United;Coventry;3.0;1.0;H;0,92997120984575;0,5977265675749869;0,9076700674335532;0,5013727367417967;0,7011742152882846;0,3522037787292095;0,8975356615313334;0,4974869780931816
17977;E0;T96-97;1996-12-21;Leicester;Coventry;0.0;2.0;A;0,4088263161701398;0,4020855742511576;0,371789748253334;0,3926598238336132;0,499160113547017;0,4336182054168498;0,4855668495920036;0,4974869780931816
18035;E0;T96-97;1997-01-29;Nott'm Forest;Coventry;0.0;1.0;A;0,6213194400812594;0,3107706918046575;0,4592981730988545;0,2732623086696517;0,560958412303589;0,4336182054168498;0,5795942250703879;0,4974869780931816
18044;E0;T96-97;1997-02-01;Sheffield Weds;Coventry;0.0;0.0;D;0,6642362996493673;0,3107706918046575;0,4900258111002699;0,2732623086696517;0,5308503739770684;0,4336182054168498;0,587106302346685;0,4974869780931816
17986;E0;T96-97;1996-12-26;Leeds;Coventry;1.0;3.0;A;0,4212122242561187;0,4020855742511576;0,5012269022544665;0,3926598238336132;0,7235966900595483;0,4336182054168498;0,7331326763705203;0,4974869780931816
18122;E0;T96-97;1997-04-06;Liverpool;Coventry;1.0;2.0;A;0,5497993668461488;0,4584158482259497;0,8231367557813729;0,5412126521533565;0,694567664254297;0,3522037787292095;0,7639832068121096;0,4974869780931816
18096;E0;T96-97;1997-03-15;Newcastle;Coventry;4.0;0.0;H;0,7558304813362923;0,5977265675749869;0,9734332147341148;0,5013727367417967;0,6934491742628811;0,3522037787292095;0,859087843967624;0,4974869780931816
18074;E0;T96-97;1997-03-02;Aston Villa;Liverpool;1.0;0.0;H;0,6210565662414318;0,9559459435928772;0,6587941233149386;0,990917009908071;0,5718295743660942;0,694567664254297;0,6615686637186916;0,7639832068121096
18002;E0;T96-97;1996-12-29;Southampton;Liverpool;0.0;1.0;A;0,6279836357872766;0,7407192976477878;0,4988575620728944;0,8021832043290527;0,66139597965362;0,801239020311262;0,5488093987375108;0,7639832068121096
18114;E0;T96-97;1997-03-24;Arsenal;Liverpool;1.0;2.0;A;0,605935963619625;0,5497993668461488;0,7792831779413225;0,8231367557813729;0,5765351600044815;0,694567664254297;0,7646418924083201;0,7639832068121096
18097;E0;T96-97;1997-03-15;Nott'm Forest;Liverpool;1.0;1.0;D;0,9541774255848984;0,9559459435928772;0,7525486353437135;0,990917009908071;0,5911481026775193;0,694567664254297;0,5795942250703879;0,7639832068121096
18004;E0;T96-97;1997-01-01;Chelsea;Liverpool;1.0;0.0;H;0,5583100520328279;0,7407192976477878;0,4944074418413399;0,8021832043290527;0,6252178435459669;0,801239020311262;0,6490244347989401;0,7639832068121096
17983;E0;T96-97;1996-12-23;Newcastle;Liverpool;1.0;1.0;D;0,389766560718437;0,7407192976477878;0,4755384810336311;0,8021832043290527;0,7734732495173916;0,801239020311262;0,859087843967624;0,7639832068121096
18136;E0;T96-97;1997-04-13;Sunderland;Liverpool;1.0;2.0;A;0,4334828254688598;0,5497993668461488;0,4819213928147662;0,8231367557813729;0,4855141401223565;0,694567664254297;0,5223177880334103;0,7639832068121096
18040;E0;T96-97;1997-02-01;Derby;Liverpool;0.0;1.0;A;0,5217565716778476;0,7083283227897724;0,3796390950721062;0,5811448739473444;0,4010840694954067;0,801239020311262;0,5979969001336485;0,7639832068121096
18105;E0;T96-97;1997-03-22;Blackburn;Aston Villa;0.0;2.0;A;0,5591047160967495;0,4693188122500906;0,7820390745177435;0,5682288555119756;0,5488402750425204;0,5718295743660942;0,842360947365086;0,6615686637186916
17993;E0;T96-97;1996-12-28;Arsenal;Aston Villa;2.0;2.0;D;0,6767098541829941;0,5171886347912342;0,7145363127409305;0,5200519070834524;0,7670703358820935;0,5770251739904532;0,7646418924083201;0,6615686637186916
18129;E0;T96-97;1997-04-09;Wimbledon;Aston Villa;0.0;2.0;A;0,4168642275069906;0,4693188122500906;0,502036164390079;0,5682288555119756;0,4829144488133685;0,5718295743660942;0,7084389945107059;0,6615686637186916
18007;E0;T96-97;1997-01-01;Man United;Aston Villa;0.0;0.0;D;0,6062810241476572;0,5171886347912342;0,5885232822818987;0,5200519070834524;0,8480171567075842;0,5770251739904532;0,8975356615313334;0,6615686637186916
18078;E0;T96-97;1997-03-05;Leicester;Aston Villa;1.0;0.0;H;0,4681208112042151;0,6210565662414318;0,3855993602216662;0,6587941233149386;0,3486383613051771;0,5718295743660942;0,4855668495920036;0,6615686637186916
18059;E0;T96-97;1997-02-22;Nott'm Forest;Aston Villa;0.0;0.0;D;0,9541774255848984;0,6210565662414318;0,7525486353437135;0,6587941233149386;0,5911481026775193;0,5718295743660942;0,5795942250703879;0,6615686637186916
18023;E0;T96-97;1997-01-18;Liverpool;Aston Villa;3.0;0.0;H;0,7083283227897724;0,8620500679156631;0,5811448739473444;0,6809635765467646;0,801239020311262;0,5770251739904532;0,7639832068121096;0,6615686637186916
18132;E0;T96-97;1997-04-12;Derby;Aston Villa;2.0;1.0;H;0,5467673718367897;0,4693188122500906;0,5288105820746911;0,5682288555119756;0,3874680295362063;0,5718295743660942;0,5979969001336485;0,6615686637186916
18087;E0;T96-97;1997-03-11;Blackburn;Nott'm Forest;1.0;1.0;D;0,4522392363622391;0,9541774255848984;0,5283017756703974;0,7525486353437135;0,5488402750425204;0,5911481026775193;0,842360947365086;0,5795942250703879
18082;E0;T96-97;1997-03-08;Arsenal;Nott'm Forest;2.0;0.0;H;0,6950707661621373;0,9541774255848984;0,6131106266448837;0,7525486353437135;0,5765351600044815;0,5911481026775193;0,7646418924083201;0,5795942250703879
18009;E0;T96-97;1997-01-01;West Ham;Nott'm Forest;0.0;1.0;A;0,5598912003523409;0,3470483678420711;0,5818301968171474;0,4692356869036603;0,6146412728464468;0,560958412303589;0,6145428315257911;0,5795942250703879
17998;E0;T96-97;1996-12-28;Leicester;Nott'm Forest;2.0;2.0;D;0,4088263161701398;0,3470483678420711;0,371789748253334;0,4692356869036603;0,499160113547017;0,560958412303589;0,4855668495920036;0,5795942250703879
