matchId;Div;season;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;pagerank_750D_H;pagerank_750D_A
23720;F1;T13-14;2013-12-08;Toulouse;Montpellier;1.0;1.0;D;0,3725156062417115;0,5627542916448461
23732;F1;T13-14;2013-12-21;Bastia;Montpellier;0.0;0.0;D;0,3285910254413853;0,5627542916448461
23712;F1;T13-14;2013-12-06;Marseille;Nantes;0.0;1.0;A;0,4753188676950886;0,5335997231087377
23693;F1;T13-14;2013-11-30;Guingamp;Nantes;1.0;0.0;H;0,4306059907677438;0,5335997231087377
23736;F1;T13-14;2013-12-21;St Etienne;Nantes;2.0;0.0;H;0,4334344739432605;0,5335997231087377
23738;F1;T13-14;2013-12-22;Lorient;Lyon;2.0;2.0;D;0,2957831980143492;0,6253838916470741
23717;F1;T13-14;2013-12-08;Bastia;Lyon;1.0;3.0;A;0,3285910254413853;0,6253838916470741
23701;F1;T13-14;2013-12-01;Paris SG;Lyon;4.0;0.0;H;0,742136913860273;0,6253838916470741
23698;F1;T13-14;2013-11-30;Valenciennes;Lille;0.0;1.0;A;0,3693251311692456;0,7769474069790958
23718;F1;T13-14;2013-12-08;Bordeaux;Lille;1.0;0.0;H;0,4976457352693063;0,7769474069790958
23740;F1;T13-14;2013-12-22;Paris SG;Lille;2.0;2.0;D;0,742136913860273;0,7769474069790958
23752;F1;T13-14;2014-01-17;St Etienne;Lille;2.0;0.0;H;0,5908842877416057;0,7847887495358281
23779;F1;T13-14;2014-02-02;Nice;Lille;1.0;0.0;H;0,4681759158883242;0,7847887495358281
23819;F1;T13-14;2014-03-02;Ajaccio;Lille;2.0;3.0;A;0,3890300997587364;0,7847887495358281
23798;F1;T13-14;2014-02-16;Evian Thonon Gaillard;Lille;2.0;2.0;D;0,5162849246160153;0,7847887495358281
23777;F1;T13-14;2014-02-01;St Etienne;Valenciennes;3.0;0.0;H;0,5908842877416057;0,4625935641067977
23791;F1;T13-14;2014-02-14;Paris SG;Valenciennes;3.0;0.0;H;0,7557123054477927;0,4625935641067977
23815;F1;T13-14;2014-03-01;Reims;Valenciennes;3.0;1.0;H;0,5389803845085142;0,4625935641067977
23770;F1;T13-14;2014-01-29;Marseille;Valenciennes;2.0;1.0;H;0,5040057200813912;0,4625935641067977
23834;F1;T13-14;2014-03-15;Evian Thonon Gaillard;Valenciennes;0.0;1.0;A;0,5162849246160153;0,4625935641067977
23800;F1;T13-14;2014-02-16;St Etienne;Marseille;1.0;1.0;D;0,5908842877416057;0,5040057200813912
23821;F1;T13-14;2014-03-02;Paris SG;Marseille;2.0;0.0;H;0,7557123054477927;0,5040057200813912
23832;F1;T13-14;2014-03-14;Reims;Marseille;1.0;1.0;D;0,5389803845085142;0,5040057200813912
23769;F1;T13-14;2014-01-26;Monaco;Marseille;2.0;0.0;H;0,6198313689135386;0,5040057200813912
23818;F1;T13-14;2014-03-01;St Etienne;Monaco;2.0;0.0;H;0,5908842877416057;0,6198313689135386
23792;F1;T13-14;2014-02-15;Bastia;Monaco;0.0;2.0;A;0,4163408428422684;0,6198313689135386
23774;F1;T13-14;2014-02-01;Lorient;Monaco;2.0;2.0;D;0,4451831716576793;0,6198313689135386
23760;F1;T13-14;2014-01-19;Toulouse;Monaco;0.0;2.0;A;0,4883930017212705;0,6198313689135386
23839;F1;T13-14;2014-03-16;Lyon;Monaco;2.0;3.0;A;0,5975353779212189;0,6198313689135386
23753;F1;T13-14;2014-01-18;Bastia;Bordeaux;1.0;0.0;H;0,4163408428422684;0,6328789989882091
23817;F1;T13-14;2014-03-01;Sochaux;Bordeaux;2.0;0.0;H;0,4249954314784467;0,6328789989882091
23771;F1;T13-14;2014-01-31;Paris SG;Bordeaux;2.0;0.0;H;0,7557123054477927;0,6328789989882091
23795;F1;T13-14;2014-02-15;Reims;Bordeaux;1.0;0.0;H;0,5389803845085142;0,6328789989882091
23840;F1;T13-14;2014-03-16;Montpellier;Bordeaux;1.0;1.0;D;0,5030873226299968;0,6328789989882091
23772;F1;T13-14;2014-02-01;Bastia;Guingamp;3.0;2.0;H;0,4163408428422684;0,4439985229934479
23754;F1;T13-14;2014-01-18;Lorient;Guingamp;2.0;0.0;H;0,4451831716576793;0,4439985229934479
23816;F1;T13-14;2014-03-01;Rennes;Guingamp;0.0;2.0;A;0,4246478280932832;0,4439985229934479
23797;F1;T13-14;2014-02-15;Sochaux;Guingamp;1.0;0.0;H;0,4249954314784467;0,4439985229934479
23833;F1;T13-14;2014-03-15;Ajaccio;Guingamp;1.0;2.0;A;0,3890300997587364;0,4439985229934479
23802;F1;T13-14;2014-02-22;Bastia;St Etienne;0.0;2.0;A;0,4163408428422684;0,5908842877416057
23831;F1;T13-14;2014-03-09;Lorient;St Etienne;1.0;0.0;H;0,4451831716576793;0,5908842877416057
23841;F1;T13-14;2014-03-16;Paris SG;St Etienne;2.0;0.0;H;0,7557123054477927;0,5908842877416057
23781;F1;T13-14;2014-02-07;Toulouse;St Etienne;0.0;0.0;D;0,4883930017212705;0,5908842877416057
23767;F1;T13-14;2014-01-26;Bordeaux;St Etienne;2.0;0.0;H;0,6328789989882091;0,5908842877416057
23823;F1;T13-14;2014-03-08;Bastia;Paris SG;0.0;3.0;A;0,4163408428422684;0,7557123054477927
23810;F1;T13-14;2014-02-23;Toulouse;Paris SG;2.0;4.0;A;0,4883930017212705;0,7557123054477927
23763;F1;T13-14;2014-01-25;Guingamp;Paris SG;1.0;1.0;D;0,4439985229934479;0,7557123054477927
23788;F1;T13-14;2014-02-09;Monaco;Paris SG;1.0;1.0;D;0,6198313689135386;0,7557123054477927
23793;F1;T13-14;2014-02-15;Lorient;Toulouse;1.0;3.0;A;0,4451831716576793;0,4883930017212705
23814;F1;T13-14;2014-03-01;Nice;Toulouse;0.0;2.0;A;0,4681759158883242;0,4883930017212705
23837;F1;T13-14;2014-03-15;Rennes;Toulouse;2.0;3.0;A;0,4246478280932832;0,4883930017212705
23778;F1;T13-14;2014-02-02;Marseille;Toulouse;2.0;2.0;D;0,5040057200813912;0,4883930017212705
23813;F1;T13-14;2014-03-01;Lorient;Bastia;1.0;1.0;D;0,4451831716576793;0,4163408428422684
23836;F1;T13-14;2014-03-15;Nice;Bastia;2.0;0.0;H;0,4681759158883242;0,4163408428422684
23790;F1;T13-14;2014-02-11;Toulouse;Bastia;1.0;3.0;A;0,4883930017212705;0,4163408428422684
23785;F1;T13-14;2014-02-08;Marseille;Bastia;3.0;0.0;H;0,5040057200813912;0,4163408428422684
23755;F1;T13-14;2014-01-18;Nice;Ajaccio;2.0;0.0;H;0,4681759158883242;0,3890300997587364
23806;F1;T13-14;2014-02-22;Montpellier;Ajaccio;2.0;0.0;H;0,5030873226299968;0,3890300997587364
23826;F1;T13-14;2014-03-08;Nantes;Ajaccio;2.0;2.0;D;0,4778524129559482;0,3890300997587364
23799;F1;T13-14;2014-02-16;Lyon;Ajaccio;3.0;1.0;H;0,5975353779212189;0,3890300997587364
23773;F1;T13-14;2014-02-01;Evian Thonon Gaillard;Ajaccio;1.0;1.0;D;0,5162849246160153;0,3890300997587364
23794;F1;T13-14;2014-02-15;Nice;Nantes;0.0;0.0;D;0,4681759158883242;0,4778524129559482
23776;F1;T13-14;2014-02-01;Sochaux;Nantes;1.0;0.0;H;0,4249954314784467;0,4778524129559482
23758;F1;T13-14;2014-01-19;Paris SG;Nantes;5.0;0.0;H;0,7557123054477927;0,4778524129559482
23835;F1;T13-14;2014-03-15;Lille;Nantes;0.0;0.0;D;0,7847887495358281;0,4778524129559482
23812;F1;T13-14;2014-02-28;Evian Thonon Gaillard;Nantes;2.0;0.0;H;0,5162849246160153;0,4778524129559482
23756;F1;T13-14;2014-01-18;Rennes;Evian Thonon Gaillard;0.0;0.0;D;0,4246478280932832;0,5162849246160153
23824;F1;T13-14;2014-03-08;Guingamp;Evian Thonon Gaillard;0.0;1.0;A;0,4439985229934479;0,5162849246160153
23786;F1;T13-14;2014-02-08;Montpellier;Evian Thonon Gaillard;1.0;1.0;D;0,5030873226299968;0,5162849246160153
23803;F1;T13-14;2014-02-22;Bordeaux;Evian Thonon Gaillard;2.0;1.0;H;0,6328789989882091;0,5162849246160153
23768;F1;T13-14;2014-01-26;Lyon;Evian Thonon Gaillard;3.0;0.0;H;0,5975353779212189;0,5162849246160153
23780;F1;T13-14;2014-02-02;Rennes;Lyon;2.0;0.0;H;0,4246478280932832;0,5975353779212189
23759;F1;T13-14;2014-01-19;Reims;Lyon;0.0;2.0;A;0,5389803845085142;0,5975353779212189
23808;F1;T13-14;2014-02-23;Lille;Lyon;0.0;0.0;D;0,7847887495358281;0,5975353779212189
23789;F1;T13-14;2014-02-09;Nantes;Lyon;1.0;2.0;A;0,4778524129559482;0,5975353779212189
23829;F1;T13-14;2014-03-09;Bordeaux;Lyon;1.0;2.0;A;0,6328789989882091;0,5975353779212189
23796;F1;T13-14;2014-02-15;Rennes;Montpellier;2.0;2.0;D;0,4246478280932832;0,5030873226299968
23757;F1;T13-14;2014-01-18;Sochaux;Montpellier;0.0;2.0;A;0,4249954314784467;0,5030873226299968
23775;F1;T13-14;2014-02-01;Reims;Montpellier;2.0;4.0;A;0,5389803845085142;0,5030873226299968
23830;F1;T13-14;2014-03-09;Lille;Montpellier;2.0;0.0;H;0,7847887495358281;0,5030873226299968
23820;F1;T13-14;2014-03-02;Lyon;Montpellier;0.0;0.0;D;0,5975353779212189;0,5030873226299968
23838;F1;T13-14;2014-03-15;Sochaux;Lorient;2.0;0.0;H;0,4249954314784467;0,4451831716576793
23766;F1;T13-14;2014-01-25;Valenciennes;Lorient;1.0;1.0;D;0,4625935641067977;0,4451831716576793
23811;F1;T13-14;2014-02-25;Bordeaux;Lorient;3.0;2.0;H;0,6328789989882091;0,4451831716576793
23805;F1;T13-14;2014-02-22;Marseille;Lorient;1.0;0.0;H;0,5040057200813912;0,4451831716576793
23827;F1;T13-14;2014-03-08;Toulouse;Reims;3.0;2.0;H;0,4883930017212705;0,5389803845085142
23783;F1;T13-14;2014-02-08;Guingamp;Reims;1.0;2.0;A;0,4439985229934479;0,5389803845085142
23765;F1;T13-14;2014-01-25;Nantes;Reims;0.0;0.0;D;0,4778524129559482;0,5389803845085142
23801;F1;T13-14;2014-02-21;Monaco;Reims;3.0;2.0;H;0,6198313689135386;0,5389803845085142
23761;F1;T13-14;2014-01-24;Lille;Rennes;1.0;1.0;D;0,7847887495358281;0,4246478280932832
23782;F1;T13-14;2014-02-08;Ajaccio;Rennes;3.0;1.0;H;0,3890300997587364;0,4246478280932832
23809;F1;T13-14;2014-02-23;Nantes;Rennes;0.0;3.0;A;0,4778524129559482;0,4246478280932832
23828;F1;T13-14;2014-03-08;Valenciennes;Rennes;2.0;1.0;H;0,4625935641067977;0,4246478280932832
23784;F1;T13-14;2014-02-08;Lille;Sochaux;2.0;0.0;H;0,7847887495358281;0,4249954314784467
23762;F1;T13-14;2014-01-25;Ajaccio;Sochaux;1.0;1.0;D;0,3890300997587364;0,4249954314784467
23807;F1;T13-14;2014-02-22;Valenciennes;Sochaux;2.0;2.0;D;0,4625935641067977;0,4249954314784467
23825;F1;T13-14;2014-03-08;Monaco;Sochaux;2.0;1.0;H;0,6198313689135386;0,4249954314784467
23804;F1;T13-14;2014-02-22;Guingamp;Nice;1.0;0.0;H;0,4439985229934479;0,4681759158883242
23764;F1;T13-14;2014-01-25;Montpellier;Nice;3.0;1.0;H;0,5030873226299968;0,4681759158883242
23787;F1;T13-14;2014-02-08;Valenciennes;Nice;2.0;1.0;H;0,4625935641067977;0,4681759158883242
23822;F1;T13-14;2014-03-07;Marseille;Nice;0.0;1.0;A;0,5040057200813912;0,4681759158883242
23842;F1;T13-14;2014-03-21;Lorient;Paris SG;0.0;1.0;A;0,4762304735661318;0,8803761647078047
23852;F1;T13-14;2014-03-28;Nice;Paris SG;0.0;1.0;A;0,5526850054319923;0,8803761647078047
23901;F1;T13-14;2014-04-27;Sochaux;Paris SG;1.0;1.0;D;0,4057836496917058;0,8803761647078047
23916;F1;T13-14;2014-05-10;Lille;Paris SG;1.0;3.0;A;0,7083482369063941;0,8803761647078047
23879;F1;T13-14;2014-04-13;Lyon;Paris SG;1.0;0.0;H;0,5452819235782332;0,8803761647078047
23866;F1;T13-14;2014-04-05;Lorient;Evian Thonon Gaillard;1.0;1.0;D;0,4762304735661318;0,5176394233008451
23847;F1;T13-14;2014-03-22;Toulouse;Evian Thonon Gaillard;1.0;1.0;D;0,4945002976370307;0,5176394233008451
23905;F1;T13-14;2014-05-04;Reims;Evian Thonon Gaillard;1.0;0.0;H;0,5603341016310551;0,5176394233008451
23890;F1;T13-14;2014-04-23;Paris SG;Evian Thonon Gaillard;1.0;0.0;H;0,8803761647078047;0,5176394233008451
23885;F1;T13-14;2014-04-20;Lorient;Montpellier;4.0;4.0;D;0,4762304735661318;0,5648589237573534
23846;F1;T13-14;2014-03-22;Nantes;Montpellier;2.0;1.0;H;0,3699330008182188;0,5648589237573534
23865;F1;T13-14;2014-04-05;Guingamp;Montpellier;1.0;2.0;A;0,4946723559824909;0,5648589237573534
23907;F1;T13-14;2014-05-04;St Etienne;Montpellier;2.0;0.0;H;0,8288633772609592;0,5648589237573534
23903;F1;T13-14;2014-05-04;Lorient;Ajaccio;1.0;0.0;H;0,4762304735661318;0,4027093550741287
23883;F1;T13-14;2014-04-20;Bastia;Ajaccio;2.0;1.0;H;0,4474991361520034;0,4027093550741287
23862;F1;T13-14;2014-04-04;Marseille;Ajaccio;3.0;1.0;H;0,5596725539777542;0,4027093550741287
23848;F1;T13-14;2014-03-22;Valenciennes;Ajaccio;2.0;3.0;A;0,6793404399780784;0,4027093550741287
23843;F1;T13-14;2014-03-22;Bastia;Reims;2.0;0.0;H;0,4474991361520034;0,5603341016310551
23897;F1;T13-14;2014-04-26;Nice;Reims;1.0;0.0;H;0,5526850054319923;0,5603341016310551
23912;F1;T13-14;2014-05-10;Ajaccio;Reims;2.0;1.0;H;0,4027093550741287;0,5603341016310551
23867;F1;T13-14;2014-04-05;Paris SG;Reims;3.0;0.0;H;0,8803761647078047;0,5603341016310551
23863;F1;T13-14;2014-04-05;Bastia;Sochaux;2.0;2.0;D;0,4474991361520034;0,4057836496917058
23851;F1;T13-14;2014-03-23;St Etienne;Sochaux;3.0;1.0;H;0,8288633772609592;0,4057836496917058
23888;F1;T13-14;2014-04-20;Reims;Sochaux;0.0;1.0;A;0,5603341016310551;0,4057836496917058
23920;F1;T13-14;2014-05-10;Rennes;Sochaux;1.0;2.0;A;0,4347098985468529;0,4057836496917058
23902;F1;T13-14;2014-05-02;Bastia;Lille;1.0;1.0;D;0,4474991361520034;0,7083482369063941
23886;F1;T13-14;2014-04-20;Marseille;Lille;0.0;0.0;D;0,5596725539777542;0,7083482369063941
23868;F1;T13-14;2014-04-05;Toulouse;Lille;1.0;2.0;A;0,4945002976370307;0,7083482369063941
23850;F1;T13-14;2014-03-23;Monaco;Lille;1.0;1.0;D;0,8441676276367297;0,7083482369063941
23844;F1;T13-14;2014-03-22;Bordeaux;Nice;1.0;1.0;D;0,6075734324432107;0,5526850054319923
23887;F1;T13-14;2014-04-20;Monaco;Nice;1.0;0.0;H;0,8441676276367297;0,5526850054319923
23870;F1;T13-14;2014-04-06;St Etienne;Nice;1.0;1.0;D;0,8288633772609592;0,5526850054319923
23914;F1;T13-14;2014-05-10;Evian Thonon Gaillard;Nice;2.0;0.0;H;0,5176394233008451;0,5526850054319923
23906;F1;T13-14;2014-05-04;Sochaux;Nice;2.0;0.0;H;0,4057836496917058;0,5526850054319923
23864;F1;T13-14;2014-04-05;Bordeaux;Rennes;2.0;2.0;D;0,6075734324432107;0,4347098985468529
23845;F1;T13-14;2014-03-22;Marseille;Rennes;0.0;1.0;A;0,5596725539777542;0,4347098985468529
23882;F1;T13-14;2014-04-18;St Etienne;Rennes;0.0;0.0;D;0,8288633772609592;0,4347098985468529
23911;F1;T13-14;2014-05-07;Paris SG;Rennes;1.0;2.0;A;0,8803761647078047;0,4347098985468529
23884;F1;T13-14;2014-04-20;Bordeaux;Guingamp;5.0;1.0;H;0,6075734324432107;0,4946723559824909
23880;F1;T13-14;2014-04-13;Nantes;Guingamp;1.0;0.0;H;0,3699330008182188;0,4946723559824909
23910;F1;T13-14;2014-05-07;Monaco;Guingamp;1.0;1.0;D;0,8441676276367297;0,4946723559824909
23859;F1;T13-14;2014-03-30;Lille;Guingamp;1.0;0.0;H;0,7083482369063941;0,4946723559824909
23913;F1;T13-14;2014-05-10;Bordeaux;Marseille;1.0;1.0;D;0,6075734324432107;0,5596725539777542
23892;F1;T13-14;2014-04-25;Nantes;Marseille;1.0;1.0;D;0,3699330008182188;0,5596725539777542
23872;F1;T13-14;2014-04-11;Montpellier;Marseille;2.0;3.0;A;0,5648589237573534;0,5596725539777542
23858;F1;T13-14;2014-03-29;Sochaux;Marseille;1.0;1.0;D;0,4057836496917058;0,5596725539777542
23904;F1;T13-14;2014-05-04;Marseille;Lyon;4.0;2.0;H;0,5596725539777542;0,5452819235782332
23891;F1;T13-14;2014-04-23;Toulouse;Lyon;0.0;0.0;D;0,4945002976370307;0,5452819235782332
23871;F1;T13-14;2014-04-06;Valenciennes;Lyon;1.0;2.0;A;0,6793404399780784;0,5452819235782332
23849;F1;T13-14;2014-03-23;Guingamp;Lyon;0.0;1.0;A;0,4946723559824909;0,5452819235782332
23856;F1;T13-14;2014-03-29;Nantes;Bordeaux;0.0;0.0;D;0,3699330008182188;0,6075734324432107
23909;F1;T13-14;2014-05-04;Valenciennes;Bordeaux;0.0;1.0;A;0,6793404399780784;0,6075734324432107
23873;F1;T13-14;2014-04-12;Ajaccio;Bordeaux;1.0;1.0;D;0,4027093550741287;0,6075734324432107
23899;F1;T13-14;2014-04-27;Lille;Bordeaux;2.0;1.0;H;0,7083482369063941;0,6075734324432107
23919;F1;T13-14;2014-05-10;Nantes;St Etienne;1.0;3.0;A;0,3699330008182188;0,8288633772609592
23894;F1;T13-14;2014-04-26;Evian Thonon Gaillard;St Etienne;1.0;2.0;A;0,5176394233008451;0,8288633772609592
23881;F1;T13-14;2014-04-13;Reims;St Etienne;2.0;2.0;D;0,5603341016310551;0,8288633772609592
23860;F1;T13-14;2014-03-30;Lyon;St Etienne;1.0;2.0;A;0,5452819235782332;0,8288633772609592
23908;F1;T13-14;2014-05-04;Toulouse;Nantes;1.0;1.0;D;0,4945002976370307;0,3699330008182188
23889;F1;T13-14;2014-04-20;Valenciennes;Nantes;2.0;6.0;A;0,6793404399780784;0,3699330008182188
23869;F1;T13-14;2014-04-06;Monaco;Nantes;3.0;1.0;H;0,8441676276367297;0,3699330008182188
23921;F1;T13-14;2014-05-10;Valenciennes;Monaco;1.0;2.0;A;0,6793404399780784;0,8441676276367297
23893;F1;T13-14;2014-04-26;Ajaccio;Monaco;1.0;4.0;A;0,4027093550741287;0,8441676276367297
23854;F1;T13-14;2014-03-29;Evian Thonon Gaillard;Monaco;1.0;0.0;H;0,5176394233008451;0,8441676276367297
23877;F1;T13-14;2014-04-12;Rennes;Monaco;0.0;1.0;A;0,4347098985468529;0,8441676276367297
23895;F1;T13-14;2014-04-26;Guingamp;Valenciennes;1.0;0.0;H;0,4946723559824909;0,6793404399780784
23855;F1;T13-14;2014-03-29;Montpellier;Valenciennes;0.0;0.0;D;0,5648589237573534;0,6793404399780784
23875;F1;T13-14;2014-04-12;Lille;Valenciennes;1.0;0.0;H;0,7083482369063941;0,6793404399780784
23915;F1;T13-14;2014-05-10;Guingamp;Toulouse;2.0;0.0;H;0,4946723559824909;0,4945002976370307
23853;F1;T13-14;2014-03-29;Ajaccio;Toulouse;2.0;2.0;D;0,4027093550741287;0,4945002976370307
23896;F1;T13-14;2014-04-26;Montpellier;Toulouse;2.0;1.0;H;0,5648589237573534;0,4945002976370307
23878;F1;T13-14;2014-04-12;Sochaux;Toulouse;2.0;0.0;H;0,4057836496917058;0,4945002976370307
23876;F1;T13-14;2014-04-12;Nice;Lorient;1.0;2.0;A;0,5526850054319923;0,4762304735661318
23857;F1;T13-14;2014-03-29;Reims;Lorient;1.0;1.0;D;0,5603341016310551;0,4762304735661318
23917;F1;T13-14;2014-05-10;Lyon;Lorient;0.0;1.0;A;0,5452819235782332;0,4762304735661318
23898;F1;T13-14;2014-04-26;Rennes;Lorient;1.0;1.0;D;0,4347098985468529;0,4762304735661318
23874;F1;T13-14;2014-04-12;Evian Thonon Gaillard;Bastia;2.0;1.0;H;0,5176394233008451;0,4474991361520034
23918;F1;T13-14;2014-05-10;Montpellier;Bastia;0.0;2.0;A;0,5648589237573534;0,4474991361520034
23900;F1;T13-14;2014-04-27;Lyon;Bastia;4.0;1.0;H;0,5452819235782332;0,4474991361520034
23861;F1;T13-14;2014-03-30;Rennes;Bastia;3.0;0.0;H;0,4347098985468529;0,4474991361520034
23922;F1;T13-14;2014-05-17;Bastia;Nantes;0.0;0.0;D;0,3698794837364093;0,4483732537805484
23923;F1;T13-14;2014-05-17;Lorient;Lille;1.0;4.0;A;0,483329487786218;0,7547528847982732
23924;F1;T13-14;2014-05-17;Marseille;Guingamp;1.0;0.0;H;0,5516259844846;0,4062742946525949
23925;F1;T13-14;2014-05-17;Monaco;Bordeaux;1.0;1.0;D;0,6465135366861509;0,593530418090026
23926;F1;T13-14;2014-05-17;Nice;Lyon;0.0;1.0;A;0,4913460814989571;0,6425174704708351
23927;F1;T13-14;2014-05-17;Paris SG;Montpellier;4.0;0.0;H;0,8109206862158077;0,4125069011719692
23928;F1;T13-14;2014-05-17;Reims;Rennes;1.0;3.0;A;0,420991629829797;0,4378868892072289
23929;F1;T13-14;2014-05-17;Sochaux;Evian Thonon Gaillard;0.0;3.0;A;0,4599301358751797;0,5774373066260237
23930;F1;T13-14;2014-05-17;St Etienne;Ajaccio;3.0;1.0;H;0,6870823967542049;0,3181360986206335
23931;F1;T13-14;2014-05-17;Toulouse;Valenciennes;3.0;1.0;H;0,4175894652364558;0,3492938546691556
23932;F1;T14-15;2014-08-08;Reims;Paris SG;2;2;D;0,3197160676516264;0,6709738916883371
23952;F1;T14-15;2014-08-22;Evian Thonon Gaillard;Paris SG;0;0;D;0,4037636149876644;0,6709738916883371
23977;F1;T14-15;2014-09-13;Rennes;Paris SG;1;1;D;0,7099038344164452;0,6709738916883371
23976;F1;T14-15;2014-09-13;Reims;Toulouse;2;0;H;0,3197160676516264;0,4103635714819695
23953;F1;T14-15;2014-08-23;Bastia;Toulouse;1;0;H;0,3155199861614741;0,4103635714819695
23939;F1;T14-15;2014-08-09;Nice;Toulouse;3;2;H;0,3348273785041093;0,4103635714819695
23933;F1;T14-15;2014-08-09;Bastia;Marseille;3;3;D;0,3155199861614741;0,5216805911988079
23954;F1;T14-15;2014-08-23;Guingamp;Marseille;0;1;A;0,3532956296949817;0,5216805911988079
23935;F1;T14-15;2014-08-09;Guingamp;St Etienne;0;2;A;0,3532956296949817;0,6000365596195659
23971;F1;T14-15;2014-08-31;Paris SG;St Etienne;5;0;H;0,6709738916883371;0,6000365596195659
23955;F1;T14-15;2014-08-23;Lille;Lorient;2;0;H;0,6694342260310416;0,4922586709209923
23974;F1;T14-15;2014-09-13;Montpellier;Lorient;1;0;H;0,3816021423169244;0,4922586709209923
23941;F1;T14-15;2014-08-10;Monaco;Lorient;1;2;A;0,5611194635804145;0,4922586709209923
23937;F1;T14-15;2014-08-09;Montpellier;Bordeaux;0;1;A;0,3816021423169244;0,5825735750650602
23957;F1;T14-15;2014-08-23;Nice;Bordeaux;1;3;A;0,3348273785041093;0,5825735750650602
23960;F1;T14-15;2014-08-24;Nantes;Monaco;0;1;A;0,4287579847071495;0,5611194635804145
23972;F1;T14-15;2014-09-12;Lyon;Monaco;2;1;H;0,468789230642527;0,5611194635804145
23949;F1;T14-15;2014-08-17;Bordeaux;Monaco;4;1;H;0,5825735750650602;0,5611194635804145
23967;F1;T14-15;2014-08-30;Nantes;Montpellier;1;0;H;0,4287579847071495;0,3816021423169244
23950;F1;T14-15;2014-08-17;Marseille;Montpellier;0;2;A;0,5216805911988079;0,3816021423169244
23940;F1;T14-15;2014-08-10;Lyon;Rennes;2;0;H;0,468789230642527;0,7099038344164452
23961;F1;T14-15;2014-08-24;St Etienne;Rennes;0;0;D;0,6000365596195659;0,7099038344164452
23966;F1;T14-15;2014-08-30;Monaco;Lille;1;1;D;0,5611194635804145;0,6694342260310416
23944;F1;T14-15;2014-08-16;Lorient;Nice;0;0;D;0,4922586709209923;0,3348273785041093
23962;F1;T14-15;2014-08-29;Marseille;Nice;4;0;H;0,5216805911988079;0,3348273785041093
23965;F1;T14-15;2014-08-30;Lorient;Guingamp;4;0;H;0,4922586709209923;0,3532956296949817
23946;F1;T14-15;2014-08-16;Paris SG;Bastia;2;0;H;0,6709738916883371;0,3155199861614741
23969;F1;T14-15;2014-08-31;Bordeaux;Bastia;1;1;D;0,5825735750650602;0,3155199861614741
23947;F1;T14-15;2014-08-16;Rennes;Evian Thonon Gaillard;6;2;H;0,7099038344164452;0,4037636149876644
23968;F1;T14-15;2014-08-30;Toulouse;Evian Thonon Gaillard;1;0;H;0,4103635714819695;0,4037636149876644
23948;F1;T14-15;2014-08-16;Toulouse;Lyon;2;1;H;0,4103635714819695;0,468789230642527
23951;F1;T14-15;2014-08-17;St Etienne;Reims;3;1;H;0,6000365596195659;0,3197160676516264
23979;F1;T14-15;2014-09-14;Evian Thonon Gaillard;Marseille;1;3;A;0,2293043495008231;0,3855699680914246
24059;F1;T14-15;2014-11-09;Paris SG;Marseille;2;0;H;0,3423516920060206;0,3855699680914246
23992;F1;T14-15;2014-09-23;Reims;Marseille;0;5;A;0,1778668480971137;0,3855699680914246
24014;F1;T14-15;2014-10-04;Caen;Marseille;1;2;A;0,1669458972977255;0,3855699680914246
24039;F1;T14-15;2014-10-26;Lyon;Marseille;1;0;H;0,2637517932255355;0,3855699680914246
23996;F1;T14-15;2014-09-24;Evian Thonon Gaillard;Lens;2;1;H;0,2293043495008231;0,1585222192705948
24050;F1;T14-15;2014-11-02;Marseille;Lens;2;1;H;0,3855699680914246;0,1585222192705948
24032;F1;T14-15;2014-10-24;Toulouse;Lens;0;2;A;0,1916583749490574;0,1585222192705948
24017;F1;T14-15;2014-10-04;Rennes;Lens;2;0;H;0,2514022143433259;0,1585222192705948
24015;F1;T14-15;2014-10-04;Evian Thonon Gaillard;Metz;3;0;H;0,2293043495008231;0,3577716085461805
23997;F1;T14-15;2014-09-24;Guingamp;Metz;0;1;A;0,2045726413594679;0,3577716085461805
24057;F1;T14-15;2014-11-08;Toulouse;Metz;3;0;H;0,1916583749490574;0,3577716085461805
24041;F1;T14-15;2014-10-26;St Etienne;Metz;1;0;H;0,2983465579783314;0,3577716085461805
24035;F1;T14-15;2014-10-25;Evian Thonon Gaillard;Nantes;0;2;A;0,2293043495008231;0,295290837175215
24018;F1;T14-15;2014-10-05;Guingamp;Nantes;0;1;A;0,2045726413594679;0,295290837175215
23981;F1;T14-15;2014-09-14;Lille;Nantes;2;0;H;0,5003061199815606;0,295290837175215
23994;F1;T14-15;2014-09-24;Bastia;Nantes;0;0;D;0,2923976717452066;0,295290837175215
24054;F1;T14-15;2014-11-08;Caen;Nantes;1;2;A;0,1669458972977255;0,295290837175215
24055;F1;T14-15;2014-11-08;Evian Thonon Gaillard;Nice;1;0;H;0,2293043495008231;0,3650803251463919
24038;F1;T14-15;2014-10-26;Guingamp;Nice;2;7;A;0,2045726413594679;0,3650803251463919
23986;F1;T14-15;2014-09-20;Nantes;Nice;2;1;H;0,295290837175215;0,3650803251463919
24005;F1;T14-15;2014-09-27;Monaco;Nice;0;1;A;0,6031062942951837;0,3650803251463919
23980;F1;T14-15;2014-09-14;Guingamp;Bordeaux;2;1;H;0,2045726413594679;0,4313032096037972
