;matchId;draw_pred;home_pred;away_pred;prediction;label
25858;13012;0,25;0,6666666666666666;0,14814814814814814;1;1
25859;13013;0,30303030303030304;0,47619047619047616;0,2857142857142857;1;1
25860;13014;0,3225806451612903;0,4347826086956522;0,3076923076923077;1;1
25861;13015;0,3076923076923077;0,42194092827004215;0,3333333333333333;1;2
25862;13016;0,3076923076923077;0,3225806451612903;0,4347826086956522;2;0
25863;13017;0,25;0,16;0,6535947712418301;2;0
25864;13018;0,30303030303030304;0,5263157894736842;0,23809523809523808;1;1
25865;13019;0,2222222222222222;0,7142857142857143;0,125;1;1
25866;13020;0,26666666666666666;0,6024096385542169;0,2;1;1
25867;13021;0,3076923076923077;0,42194092827004215;0,3333333333333333;1;1
25868;13022;0,3076923076923077;0,42194092827004215;0,3333333333333333;1;0
25869;13023;0,29411764705882354;0,5813953488372093;0,19047619047619047;1;1
25870;13024;0,3076923076923077;0,3333333333333333;0,42194092827004215;2;2
25871;13025;0,3125;0,47619047619047616;0,2777777777777778;1;0
25872;13026;0,3076923076923077;0,42194092827004215;0,3333333333333333;1;2
25873;13027;0,2777777777777778;0,16666666666666666;0,6211180124223602;2;0
25874;13028;0,2857142857142857;0,6024096385542169;0,18181818181818182;1;1
25875;13029;0,2857142857142857;0,5555555555555556;0,2222222222222222;1;1
25876;13030;0,25;0,6944444444444444;0,11764705882352941;1;2
25877;13031;0,3125;0,3484320557491289;0,4;2;2
25878;13032;0,21052631578947367;0,7518796992481203;0,1;1;1
25879;13033;0,30303030303030304;0,5;0,2631578947368421;1;2
25880;13034;0,30303030303030304;0,48780487804878053;0,2777777777777778;1;1
25881;13035;0,3076923076923077;0,47619047619047616;0,2777777777777778;1;2
25882;13036;0,2857142857142857;0,5813953488372093;0,19047619047619047;1;1
25883;13037;0,3076923076923077;0,37037037037037035;0,3846153846153846;2;2
25884;13038;0,23809523809523808;0,6944444444444444;0,13333333333333333;1;1
25885;13039;0,18181818181818182;0,8;0,08333333333333333;1;1
25886;13040;0,2222222222222222;0,125;0,7142857142857143;2;2
25887;13041;0,3076923076923077;0,35714285714285715;0,4;2;1
25888;13042;0,3076923076923077;0,47619047619047616;0,2857142857142857;1;2
25889;13043;0,26666666666666666;0,6024096385542169;0,2;1;1
25890;13044;0,30303030303030304;0,45454545454545453;0,3125;1;1
25891;13045;0,29411764705882354;0,5464480874316939;0,2222222222222222;1;1
25892;13046;0,2777777777777778;0,2;0,5813953488372093;2;2
25893;13047;0,3076923076923077;0,3333333333333333;0,4166666666666667;2;2
25894;13048;0,2857142857142857;0,5813953488372093;0,2;1;2
25895;13049;0,2777777777777778;0,6211180124223602;0,16666666666666666;1;1
25896;13050;0,26666666666666666;0,6369426751592356;0,16;1;2
25897;13051;0,30303030303030304;0,5;0,2631578947368421;1;0
25898;13052;0,23809523809523808;0,6944444444444444;0,13333333333333333;1;1
25899;13053;0,3125;0,47619047619047616;0,2777777777777778;1;1
25900;13054;0,3076923076923077;0,4166666666666667;0,3448275862068966;1;0
25901;13055;0,3076923076923077;0,35714285714285715;0,4;2;1
25902;13056;0,18181818181818182;0,8;0,08333333333333333;1;1
25903;13057;0,30303030303030304;0,47619047619047616;0,2857142857142857;1;1
25904;13058;0,23809523809523808;0,6944444444444444;0,13333333333333333;1;2
25905;13059;0,23809523809523808;0,6944444444444444;0,13333333333333333;1;1
25906;13060;0,30303030303030304;0,2777777777777778;0,48780487804878053;2;1
25907;13061;0,3076923076923077;0,3225806451612903;0,4347826086956522;2;2
25908;13062;0,27027027027027023;0,17391304347826086;0,6211180124223602;2;2
25909;13063;0,2857142857142857;0,23809523809523808;0,5405405405405405;2;1
25910;13064;0,3076923076923077;0,42194092827004215;0,3333333333333333;1;1
25911;13065;0,29411764705882354;0,5263157894736842;0,25;1;1
25912;13066;0,30303030303030304;0,5;0,26666666666666666;1;0
25913;13067;0,30303030303030304;0,5;0,26666666666666666;1;1
25914;13068;0,3076923076923077;0,42194092827004215;0,3333333333333333;1;2
