matchId;pagerank_1_H;pagerank_1_A;pagerank_2_H;pagerank_2_A;pagerank_5_H;pagerank_5_A;pagerank_10_H;pagerank_10_A
1946;0,4987699880563154;0,7293751708912823;0,706552064554945;0,601154814386877;0,7497697105623856;0,6797223614768315;0,7168789521742566;0,6855329331597647
1943;0,3656697251980598;0,7293751708912823;0,4478896127336639;0,601154814386877;0,4102700875430091;0,6797223614768315;0,408718848120405;0,6855329331597647
1983;0,4762462329777213;0,5083354951454028;0,4502859525104248;0,6544290653207359;0,4533755672577952;0,6797223614768315;0,4123692586945895;0,6855329331597647
2019;0,3587062536717011;0,4745140142428367;0,2697207901101067;0,4568328370243213;0,4695391123839714;0,6100567218376016;0,2975722471535913;0,4123692586945895
2033;0,5704233702047025;0,4745140142428367;0,6321329055698625;0,4568328370243213;0,4470197012905831;0,6100567218376016;0,4042722961780678;0,4123692586945895
1922;0,5791268595103644;0,415886962558549;0,6986422070297286;0,4124380051282056;0,7507243915296364;0,4533755672577952;0,7948801737393842;0,4123692586945895
1941;0,4079893347157361;0,415886962558549;0,5052333717361466;0,4124380051282056;0,5154940138244087;0,4533755672577952;0,5251145032444221;0,4123692586945895
2002;0,3960075695000531;0,4745140142428367;0,7629010231879515;0,4568328370243213;0,6646801516605277;0,6100567218376016;0,6160950568379546;0,4123692586945895
1960;0,3712697408121283;0,4762462329777213;0,4184892904583944;0,4502859525104248;0,6692187138545217;0,4533755672577952;0,6430604516954911;0,4123692586945895
1972;0,601209233026778;0,4762462329777213;0,7945069972207429;0,4502859525104248;0,7497697105623856;0,4533755672577952;0,7168789521742566;0,4123692586945895
2005;0,3587062536717011;0,4409535249105206;0,2697207901101067;0,3166207221005203;0,4695391123839714;0,6362166077746326;0,2975722471535913;0,5996314992870028
1914;0,2800370800544436;0,486614107405994;0,232120356303141;0,5971755847844984;0,4030531700216267;0,6189029213998484;0,4042722961780678;0,5996314992870028
1954;0,3090003685106865;0,5063233953488476;0,334190141754332;0,5376977235850923;0,4462951736506854;0,6189029213998484;0,3930735260304018;0,5996314992870028
1935;0,5791268595103644;0,486614107405994;0,6986422070297286;0,5971755847844984;0,7507243915296364;0,6189029213998484;0,7948801737393842;0,5996314992870028
2017;0,3960075695000531;0,4409535249105206;0,7629010231879515;0,3166207221005203;0,6646801516605277;0,6362166077746326;0,6160950568379546;0,5996314992870028
1978;0,4669148937612732;0,5063233953488476;0,5899132039176614;0,5376977235850923;0,7124564961838137;0,6189029213998484;0,6170725553448825;0,5996314992870028
1950;0,2800370800544436;0,5555279452839593;0,232120356303141;0,529490826814357;0,4030531700216267;0,6692187138545217;0,4042722961780678;0,6430604516954911
1996;0,1774944820325155;0,6348315338469531;0,2858537812708722;0,6437320396581174;0,4536683699896209;0,6669213071577977;0,3569721581828899;0,6430604516954911
1932;0,2605891817282564;0,5555279452839593;0,2953177593088931;0,529490826814357;0,366368445392632;0,6692187138545217;0,3539168824027516;0,6430604516954911
1964;0,4887101674952672;0,3712697408121283;0,4874156217541586;0,4184892904583944;0,4725012429833238;0,6692187138545217;0,4202814278150118;0,6430604516954911
1987;0,5063233953488476;0,3712697408121283;0,5376977235850923;0,4184892904583944;0,6189029213998484;0,6692187138545217;0,5996314992870028;0,6430604516954911
2013;0,2491482551638237;0,6348315338469531;0,333139262919342;0,6437320396581174;0,5715604854112117;0,6669213071577977;0,5251145032444221;0,6430604516954911
1913;0,458948551884109;0,5555279452839593;0,5515241167445406;0,529490826814357;0,4982178498203004;0,6692187138545217;0,5038231092983944;0,6430604516954911
1986;0,4947464099051066;0,3612533517361413;0,391673812058908;0,5302410397753924;0,4030531700216267;0,4102700875430091;0,4042722961780678;0,408718848120405
2008;0,1774944820325155;0,3355852523898688;0,2858537812708722;0,2784490992855889;0,4536683699896209;0,5781598890961881;0,3569721581828899;0,408718848120405
1997;0,5243513394513822;0,3355852523898688;0,7655406341393917;0,2784490992855889;0,7953141192427449;0,5781598890961881;0,7948801737393842;0,408718848120405
1912;0,5760702566502818;0,3656697251980598;0,6914688793842543;0,4478896127336639;0,7057870330799483;0,4102700875430091;0,6160950568379546;0,408718848120405
