version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
97;2024-05-15 19:42:54.890619;0,6201774477958679;;selu;0,2276363531671329;0,9759218745082927;16;;0,550091645174347;0,021976174399189443;0,008033990195596807;2607;17222;5194;vanilla;;19;5,0;17,0;;;;;3;adam;maxabs
98;2024-05-15 19:48:22.368651;0,6203703880310059;;selu;0,2593157693858101;0,9677516728784834;16;;0,5966581531701918;0,028023809921952005;0,009585402855052143;2607;17222;5194;vanilla;;19;7,0;18,0;;;;;3;adam;maxabs
99;2024-05-15 19:53:58.294868;0,5621141791343689;;selu;0,3353051904204428;0,9736159777213665;16;0,555074089637777;0,5934793255881813;0,02950156607154232;0,007610086668168357;2607;17222;5194;dropout;;19;7,0;17,0;;;;;3;adam;minmax
100;2024-05-15 20:00:06.680118;0,6190200448036194;;selu;0,28726911638100433;0,999401007069442;16;;0,5483461589066867;0,03327861863242766;0,0089446341352608;2607;17222;5194;vanilla;;22;5,0;16,0;;;;;3;adam;maxabs
101;2024-05-15 20:07:37.182114;0,6215277910232544;;selu;0,2566043908886301;0,9467008543107831;16;;0,5167713823854142;0,024327794127187725;0,006193796425824898;2607;17222;5194;vanilla;;18;7,0;18,0;;;;;3;adam;maxabs
102;2024-05-15 20:13:48.814874;0,6201774477958679;;selu;0,2443394772467189;0,9672571066835637;16;;0,5789739566190129;0,028090368312297703;0,008673460900002823;2607;17222;5194;vanilla;;18;7,0;18,0;;;;;3;adam;maxabs
103;2024-05-15 20:19:25.731720;0,6221064925193787;;selu;0,2467757452062305;0,9397936235813242;16;;0,5756291742616804;0,026755158829904535;0,006140967960768052;2607;17222;5194;vanilla;;18;8,0;18,0;;;;;3;adam;maxabs
104;2024-05-15 20:26:01.781440;0,6217206716537476;;selu;0,225242316159642;0,9370677462286738;16;;0,555944825880273;0,023859439764663808;0,00599220443982417;2607;17222;5194;vanilla;;21;8,0;19,0;;;;;3;adam;maxabs
105;2024-05-15 20:31:11.642258;0,6109182238578796;;selu;0,30689219557783953;0,9354350802134624;16;;0,618892319930134;0,024161854338333184;0,00632265227785821;2607;17222;5194;vanilla;;18;8,0;19,0;;;;;3;adam;normalizer
106;2024-05-15 20:37:49.779440;0,5939428806304932;;selu;0,21025262357147248;0,899281678386594;16;;0,5144559486657139;0,026207789600400395;0,005318353074753642;2607;17222;5194;batchnorm;;21;8,0;19,0;;;;;3;adam;maxabs
107;2024-05-15 20:45:45.206144;0,6201774477958679;;selu;0,32336854774757856;0,94406912787042;16;;0,5783993370035294;0,02811861589590554;0,006216783904859422;2607;17222;5194;vanilla;;16;6,0;15,0;;;;;3;adam;maxabs
108;2024-05-15 20:52:32.326996;0,6116898059844971;;selu;;;16;;0,56267032438872;0,023713481486349285;0,010370459308580805;2607;17222;5194;vanilla;0,005488832906954768;22;9,0;18,0;;;;True;3;sgd;maxabs
109;2024-05-15 20:57:30.730338;0,618248462677002;;selu;0,2641622389609495;0,904613652790311;16;;0,5379385861421254;0,033286513962734035;0,005367580427412351;2607;17222;5194;vanilla;;19;7,0;16,0;;;;;3;adam;maxabs
