version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
41;2024-05-18 07:02:54.584492;0,5331909656524658;;relu;0,4049065582163359;0,9588794927085278;32;;0,10852671301864641;0,050376244748935116;0,006936082431999098;2255;17639;5161;vanilla;;28;;;;;;;1;adam;maxabs
42;2024-05-18 07:07:07.840646;0,5279296636581421;;leaky_relu;0,4111557056850101;0,9991888667071147;512;;0,09744297024839754;0,04866130704217577;0,004673521082428592;2255;17639;5161;vanilla;;30;;;;;0,051840239759928394;;1;adam;maxabs
43;2024-05-18 07:08:56.648651;0,526171863079071;;selu;0,29440780502073605;0,852471713032429;128;;0,140649291959818;0,042373146447094424;0,006649479259227548;2255;17639;5161;vanilla;;27;14,0;;;;;;2;adam;maxabs
44;2024-05-18 07:11:11.308862;0,5289062261581421;;relu;0,5763233935076798;0,9235178536937219;64;;0,09144883270858917;0,03468727735844413;0,003255334084056277;2255;17639;5161;vanilla;;25;;;;;;;1;adam;maxabs
45;2024-05-18 07:14:00.914627;0,528515636920929;;leaky_relu;0,550286928429563;0,8467172708963423;256;;0,19161555094980398;0,05559472099580468;0,0016187622716154666;2255;17639;5161;vanilla;;29;26,0;;;;0,08372787236924875;;2;adam;maxabs
46;2024-05-18 07:16:10.874488;0,5306677222251892;;selu;0,47486068180226626;0,9417153278020244;32;;0,1344454891089998;0,04846329200120287;0,004724741700443446;2255;17639;5161;vanilla;;23;20,0;26,0;;;;;3;adam;normalizer
47;2024-05-18 07:20:13.253108;0,5298827886581421;;selu;;;128;;0,052861150647560445;0,04012638195260661;0,006893141046689609;2255;17639;5161;vanilla;0,0010035710347126151;29;16,0;24,0;3,0;27,0;;False;5;sgd;maxabs
48;2024-05-18 07:22:52.767798;0,5296971797943115;;selu;0,605718652859927;0,9976019959433692;32;0,48817638941697533;0,3536193568140146;0,05919277137774995;0,013712412848268381;2255;17639;5161;dropout;;25;;;;;;;1;adam;normalizer
49;2024-05-18 07:26:34.937425;0,526171863079071;;leaky_relu;;;64;;0,2304637090697588;0,03685474277273297;0,0039068755836103326;2255;17639;5161;batchnorm;0,05586492750907206;5;3,0;;;;0,08278287069843339;True;2;sgd;maxabs
50;2024-05-18 07:30:43.958772;0,5293090343475342;;relu;0,7188600948472724;0,7715889626695726;16;;0,09082525887578782;0,04527458972566017;0,010313662392982056;2255;17639;5161;vanilla;;16;18,0;14,0;;;;;3;adam;maxabs
