version;datetime;validation;test;activation;b1;b2;batch_size;dropout;gamma_pi;lamda;learning_rate;len_test;len_train;len_val;mode;momentum;n_units_l1;n_units_l2;n_units_l3;n_units_l4;n_units_l5;neg_slope;nesterov;num_hidden_layers;optim;scaler
97;2024-05-18 01:30:19.389599;0,6761718988418579;;selu;0,36646392053478843;0,8078099338441445;64;;0,8718166443254556;0,04202067560371839;0,0011304053368117663;2282;17639;5161;batchnorm;;22;25,0;;;;;;2;adam;normalizer
98;2024-05-18 01:35:22.051928;0,6318359375;;leaky_relu;0,24174029093123847;0,7274180083966656;64;;0,902289829407563;0,04730290464162351;0,0017655105180820509;2282;17639;5161;batchnorm;;24;22,0;;;;0,025105045350832435;;2;adam;normalizer
99;2024-05-18 01:40:00.764311;0,47480469942092896;;selu;0,301991789632327;0,7398880957950914;64;;0,9290753511598895;0,045247425870991835;0,0013886704453846585;2282;17639;5161;batchnorm;;25;;;;;;;1;adam;normalizer
100;2024-05-18 01:45:28.525161;0,671093761920929;;selu;0,3255913776985595;0,677079495879402;64;;0,8811446741858833;0,05193934033599635;0,0020543021303236443;2282;17639;5161;batchnorm;;24;26,0;;;;;;2;adam;normalizer
101;2024-05-18 01:49:56.991188;0,6712890863418579;;selu;0,25103472266600996;0,8328648091688154;512;;0,9429110895013535;0,039611523784985433;0,001125844925088069;2282;17639;5161;batchnorm;;27;24,0;;;;;;2;adam;normalizer
102;2024-05-18 01:52:40.261677;0,6982421875;0,6524978089395267;selu;0,28789204179496464;0,6948499357930994;128;;0,9803243792161146;0,04845930960321724;0,0010960527742499865;2282;17639;5161;batchnorm;;23;23,0;;;;;;2;adam;normalizer
103;2024-05-18 01:59:20.371563;0,667773425579071;;selu;0,2898659137682369;0,7466817830193071;64;;0,9773982297180592;0,04782200156142511;0,0016455913706958174;2282;17639;5161;batchnorm;;23;23,0;;;;;;2;adam;normalizer
104;2024-05-18 02:05:43.188655;0,6572265625;;selu;0,3420766312182147;0,6943750669852206;128;;0,9199613450352874;0,04380857043559728;0,0013653706128690603;2282;17639;5161;batchnorm;;20;25,0;;;;;;2;adam;normalizer
105;2024-05-18 02:08:56.308054;0,673632800579071;;selu;0,2220502164313355;0,7778846584123478;64;;0,9590072912442899;0,04176739894212016;0,0014944672966679573;2282;17639;5161;batchnorm;;22;20,0;;;;;;2;adam;normalizer
106;2024-05-18 02:13:52.862848;0,6335403919219971;;selu;0,26480231522985487;0,7221945794225197;16;;0,9824817102859494;0,050387939248555565;0,0011499223385209474;2282;17639;5161;batchnorm;;21;24,0;;;;;;2;adam;minmax
107;2024-05-18 02:24:14.478268;0,681445300579071;;selu;0,28847124452724004;0,7452938297213448;64;;0,9060619618605524;0,04831089433508198;0,0010125533280235998;2282;17639;5161;batchnorm;;23;22,0;;;;;;2;adam;normalizer
108;2024-05-18 02:29:33.292703;0,5933593511581421;;selu;0,3198987067380783;0,7083408344876267;64;0,12608968739361148;0,9343661212583398;0,05285812835715813;0,0010045062102490142;2282;17639;5161;dropout;;23;20,0;;;;;;2;adam;normalizer
109;2024-05-18 02:34:31.994817;0,647656261920929;;selu;0,2863515104856667;0,7833206140601621;64;;0,9567794224458763;0,04802588206576392;0,001878981562637224;2282;17639;5161;vanilla;;25;21,0;;;;;;2;adam;normalizer
